D_DPTO,D_PROV,D_DIST,D_DREUGEL,RURAL_PMM,RURAL_PMM_MUJE1,RURAL_PMM_MUJE2,RURAL_PMM_HOME1,RURAL_PMM_HOME2,RURAL_PMMA_MUJE1,RURAL_PMMA_MUJE2,RURAL_PMMA_HOME1,RURAL_PMMA_HOME2,RURAL_PMM_MUJDOC,RURAL_PMM_HOMDOC,RURAL_PMMA_MUJDOC,RURAL_PMMA_HOMDOC,RURAL_CRFA,RURAL_SRE,RURAL_ST,RURAL_CRFA_MUJE1,RURAL_CRFA_MUJE2,RURAL_CRFA_HOME1,RURAL_CRFA_HOME2,RURAL_SRE_MUJE1,RURAL_SRE_MUJE2,RURAL_SRE_HOME1,RURAL_SRE_HOME2,RURAL_MSE_MUJDOC,RURAL_MSE_HOMDOC
Ancash,SANTA,NUEVO CHIMBOTE,UGEL SANTA,6,94,9,132,16,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,SAMANCO,UGEL SANTA,4,44,4,43,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SANTA,SANTA,UGEL SANTA,15,202,22,220,24,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,ACOBAMBA,UGEL SIHUAS,3,41,7,53,6,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,ALFONSO UGARTE,UGEL SIHUAS,5,21,1,23,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,CASHAPAMPA,UGEL SIHUAS,6,59,8,64,6,20,21,22,17,8,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,CHINGALPO,UGEL SIHUAS,4,62,3,64,7,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,HUAYLLABAMBA,UGEL SIHUAS,10,123,10,112,5,8,10,12,8,12,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,QUICHES,UGEL SIHUAS,4,51,6,71,5,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,RAGASH,UGEL SIHUAS,10,95,7,89,16,23,23,26,30,8,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancash,SIHUAS,SIHUAS,UGEL SIHUAS,11,80,5,102,7,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apurímac,ABANCAY,ABANCAY,UGEL ABANCAY,0,0,0,0,0,37,26,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apurímac,ABANCAY,CIRCA,UGEL ABANCAY,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apurímac,ABANCAY,CURAHUASI,UGEL ABANCAY,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apurímac,ABANCAY,TAMBURCO,UGEL ABANCAY,0,0,0,0,0,8,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apurímac,ANDAHUAYLAS,HUANCARAMA,UGEL HUANCARAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,20,7,0,0,0,0,4,6
Apurímac,CHINCHEROS,ANCO_HUALLO,UGEL CHINCHEROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,2,41,4,0,0,0,0,4,7
Apurímac,CHINCHEROS,CHINCHEROS,UGEL CHINCHEROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,2,23,2,0,0,0,0,5,5
Apurímac,COTABAMBAS,CHALLHUAHUACHO,UGEL COTABAMBAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apurímac,COTABAMBAS,HAQUIRA,UGEL COTABAMBAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,47,4,0,0,0,0,4,7
Apurímac,COTABAMBAS,MARA,UGEL COTABAMBAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,32,2,0,0,0,0,5,5
Apurímac,GRAU,PROGRESO,UGEL GRAU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,22,4,0,0,0,0,2,6
Arequipa,AREQUIPA.,ALTO SELVA ALEGRE,UGEL AREQUIPA SUR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,AREQUIPA,UGEL AREQUIPA NORTE,1,6,0,8,0,3,3,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,CAYMA,UGEL AREQUIPA NORTE,2,48,0,64,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,CERRO COLORADO,UGEL AREQUIPA NORTE,5,139,2,144,11,20,18,23,21,15,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,CHARACATO,UGEL AREQUIPA SUR,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,CHIGUATA,UGEL AREQUIPA SUR,5,32,1,36,0,12,13,19,17,5,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,JACOBO HUNTER,UGEL AREQUIPA SUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,JOSE LUIS BUSTAMANTE Y RIVERO,UGEL AREQUIPA SUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,LA JOYA,UGEL LA JOYA,0,0,0,0,0,36,44,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,MARIANO MELGAR,UGEL AREQUIPA SUR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,MIRAFLORES,UGEL AREQUIPA SUR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,MOLLEBAYA,UGEL AREQUIPA SUR,1,6,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,PAUCARPATA,UGEL AREQUIPA SUR,2,25,0,39,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,POCSI,UGEL AREQUIPA SUR,3,6,0,7,1,4,2,5,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,POLOBAYA,UGEL AREQUIPA SUR,4,11,1,14,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,QUEQUEÑA,UGEL AREQUIPA SUR,1,15,0,11,3,7,8,11,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,SABANDIA,UGEL AREQUIPA SUR,1,6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,SACHACA,UGEL AREQUIPA SUR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,SAN JUAN DE SIGUAS,UGEL LA JOYA,3,44,6,47,4,26,24,23,28,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,SAN JUAN DE TARUCANI,UGEL AREQUIPA SUR,0,0,0,0,0,10,13,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,SANTA ISABEL DE SIGUAS,UGEL LA JOYA,5,21,1,28,3,11,11,17,14,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,TIABAYA,UGEL AREQUIPA NORTE,2,26,1,28,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,VITOR,UGEL LA JOYA,5,29,2,30,4,14,7,13,12,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,YANAHUARA,UGEL AREQUIPA NORTE,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,YARABAMBA,UGEL AREQUIPA SUR,1,13,1,12,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,AREQUIPA.,YURA,UGEL AREQUIPA NORTE,3,32,3,50,4,6,8,14,11,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,CAMANA,UGEL CAMANÁ,2,16,0,20,1,8,4,5,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,JOSE MARIA QUIMPER,UGEL CAMANÁ,2,39,1,45,2,20,20,24,23,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,MARIANO NICOLAS VALCARCEL,UGEL CAMANÁ,3,59,2,61,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,MARISCAL CACERES,UGEL CAMANÁ,2,24,1,38,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,NICOLAS DE PIEROLA,UGEL CAMANÁ,2,22,3,37,3,15,10,19,21,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,OCOÑA,UGEL CAMANÁ,6,86,2,87,4,7,15,12,11,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,QUILCA,UGEL CAMANÁ,1,51,3,45,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAMANA,SAMUEL PASTOR,UGEL CAMANÁ,4,49,5,39,7,7,4,7,8,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,ACARI,UGEL CARAVELI,7,40,0,57,2,15,12,22,19,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,ATICO,UGEL CARAVELI,2,15,0,18,0,6,9,10,8,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,ATIQUIPA,UGEL CARAVELI,3,20,0,27,0,9,11,18,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,BELLA UNION,UGEL CARAVELI,2,58,2,40,1,32,28,18,23,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,CAHUACHO,UGEL CARAVELI,5,32,1,32,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,CHAPARRA,UGEL CARAVELI,5,71,1,79,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,HUANUHUANU,UGEL CARAVELI,3,15,2,34,3,3,5,10,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,JAQUI,UGEL CARAVELI,2,10,1,6,1,1,6,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CARAVELI,QUICACHA,UGEL CARAVELI,6,48,2,44,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,ANDAGUA,UGEL CASTILLA,4,12,5,15,1,6,5,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,APLAO,UGEL CASTILLA,8,79,7,73,2,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,AYO,UGEL CASTILLA,1,3,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,CHACHAS,UGEL CAYLLOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2,29,2,0,0,0,0,5,5
Arequipa,CASTILLA,CHILCAYMARCA,UGEL CASTILLA,0,0,0,0,0,9,10,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,CHOCO,UGEL CAYLLOMA,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,0,14,0,0,0,0,0,4,2
Arequipa,CASTILLA,HUANCARQUI,UGEL CASTILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,MACHAGUAY,UGEL CASTILLA,5,25,1,28,4,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,ORCOPAMPA,UGEL CASTILLA,1,27,2,16,4,26,21,21,22,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,PAMPACOLCA,UGEL CASTILLA,3,9,1,11,1,8,1,5,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,TIPAN,UGEL CASTILLA,3,16,0,13,3,9,7,7,9,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,UÑON,UGEL CASTILLA,2,3,0,4,1,2,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,URACA,UGEL CASTILLA,7,37,1,52,1,7,8,10,15,9,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CASTILLA,VIRACO,UGEL CASTILLA,6,13,0,15,2,3,1,4,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,CALLALLI,UGEL CAYLLOMA,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,CAYLLOMA,UGEL CAYLLOMA,3,3,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,CHIVAY,UGEL CAYLLOMA,1,2,0,9,1,2,0,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,COPORAQUE,UGEL CAYLLOMA,1,29,2,27,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,HUAMBO,UGEL LA JOYA,2,34,5,29,4,3,2,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,HUANCA,UGEL AREQUIPA NORTE,3,3,0,11,0,0,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,LLUTA,UGEL AREQUIPA NORTE,4,12,1,11,1,5,8,7,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,MAJES,UGEL LA JOYA,16,251,28,284,27,76,64,79,83,25,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,TAPAY,UGEL CAYLLOMA,5,14,0,22,1,0,2,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,TISCO,UGEL CAYLLOMA,2,31,0,36,4,14,17,14,26,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CAYLLOMA,YANQUE,UGEL CAYLLOMA,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,ANDARAY,UGEL CONDESUYOS,3,12,1,14,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,CAYARANI,UGEL CASTILLA,0,0,0,0,0,23,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,CHICHAS,UGEL CONDESUYOS,4,14,0,17,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,CHUQUIBAMBA,UGEL CONDESUYOS,6,14,0,15,1,3,6,3,4,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,IRAY,UGEL CONDESUYOS,3,23,4,16,0,3,10,4,5,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,RIO GRANDE,UGEL CONDESUYOS,3,33,1,38,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,SALAMANCA,UGEL CONDESUYOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,CONDESUYOS,YANAQUIHUA,UGEL CONDESUYOS,2,17,1,28,0,9,6,13,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,ISLAY,COCACHACRA,UGEL ISLAY,6,22,1,25,1,7,8,3,9,6,3,4,2,0,1,0,8,0,22,0,0,0,0,0,6,6
Arequipa,ISLAY,DEAN VALDIVIA,UGEL ISLAY,1,27,2,37,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,ISLAY,ISLAY,UGEL ISLAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,ISLAY,MOLLENDO,UGEL ISLAY,1,32,0,29,2,17,15,14,17,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,ISLAY,PUNTA DE BOMBON,UGEL ISLAY,2,4,0,9,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,CHARCANA,UGEL LA UNIÓN,0,0,0,0,0,23,22,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,COTAHUASI,UGEL LA UNIÓN,0,0,0,0,0,9,12,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,HUAYNACOTAS,UGEL LA UNIÓN,0,0,0,0,0,5,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,PAMPAMARCA,UGEL LA UNIÓN,0,0,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,QUECHUALLA,UGEL LA UNIÓN,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,SAYLA,UGEL LA UNIÓN,1,2,1,1,0,16,14,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,TAURIA,UGEL LA UNIÓN,1,18,2,19,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arequipa,LA_UNION,TORO,UGEL LA UNIÓN,1,1,0,3,0,7,12,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUAMANGA,CARMEN ALTO,UGEL HUAMANGA,1,14,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUAMANGA,SOCOS,UGEL HUAMANGA,1,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUAMANGA,VINCHOS,UGEL HUAMANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,23,2,0,0,0,0,2,8
Ayacucho,HUANTA,CANAYRE,UGEL LA UNION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUANTA,HUAMANGUILLA,UGEL LA UNION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUANTA,IGUAIN,UGEL HUAMANGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUANTA,SIVIA,UGEL HUAMANGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,HUANTA,UCHURACCAY,UGEL HUANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2,18,1,0,0,0,0,6,4
Ayacucho,LA_MAR,SAMUGARI,UGEL LA MAR,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LA_MAR,SAN MIGUEL,UGEL LA MAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,CHIPAO,UGEL LUCANAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,2,38,1,0,0,0,0,7,15
Ayacucho,LUCANAS,HUAC-HUAS,UGEL LUCANAS,0,0,0,0,0,15,25,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,LARAMATE,UGEL LUCANAS,0,0,0,0,0,6,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,LEONCIO PRADO,UGEL LUCANAS,0,0,0,0,0,16,13,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,LLAUTA,UGEL LUCANAS,0,0,0,0,0,24,22,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,LUCANAS,UGEL LUCANAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3
Ayacucho,LUCANAS,OCAÑA,UGEL LUCANAS,0,0,0,0,0,15,15,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,OTOCA,UGEL LUCANAS,0,0,0,0,0,39,46,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,PUQUIO,UGEL LUCANAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,SAISA,UGEL LUCANAS,0,0,0,0,0,8,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,SAN PEDRO,UGEL LUCANAS,0,0,0,0,0,1,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,SAN PEDRO DE PALCO,UGEL LUCANAS,0,0,0,0,0,13,18,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,SANCOS,UGEL LUCANAS,0,0,0,0,0,19,20,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,LUCANAS,SANTA LUCIA,UGEL LUCANAS,0,0,0,0,0,4,6,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,PARINACOCHAS,CORACORA,UGEL PARINACOCHAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4
Ayacucho,PARINACOCHAS,PACAPAUSA,UGEL PARINACOCHAS,0,0,0,0,0,11,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,PARINACOCHAS,PULLO,UGEL PARINACOCHAS,3,6,0,4,0,3,1,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,PARINACOCHAS,PUYUSCA,UGEL PARINACOCHAS,2,60,1,49,2,2,2,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,UGEL PARINACOCHAS,0,0,0,0,0,2,4,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,PARINACOCHAS,UPAHUACHO,UGEL PARINACOCHAS,0,0,0,0,0,2,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayacucho,VICTOR_FAJARDO,HUAYA,UGEL VÍCTOR FAJARDO,1,6,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJABAMBA,CACHACHI,UGEL CAJABAMBA,59,1225,150,1266,159,320,301,302,321,66,83,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJABAMBA,CAJABAMBA,UGEL CAJABAMBA,27,506,42,539,59,0,0,0,0,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJABAMBA,CONDEBAMBA,UGEL CAJABAMBA,19,493,34,505,36,107,132,132,123,38,27,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJABAMBA,SITACOCHA,UGEL CAJABAMBA,25,371,45,448,44,70,71,86,84,26,34,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,ASUNCION,UGEL CAJAMARCA,22,311,44,288,29,56,70,59,52,22,29,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,CAJAMARCA,UGEL CAJAMARCA,11,91,12,98,18,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,CHETILLA,UGEL CAJAMARCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,COSPAN,UGEL CAJAMARCA,37,441,57,495,70,116,104,110,122,34,37,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,ENCAÑADA,UGEL CAJAMARCA,63,683,90,720,85,192,210,233,223,73,61,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,JESUS,UGEL CAJAMARCA,29,493,81,488,85,188,198,218,202,33,43,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,LLACANORA,UGEL CAJAMARCA,1,12,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,LOS BAÑOS DEL INCA,UGEL CAJAMARCA,7,109,3,98,10,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,MAGDALENA,UGEL CAJAMARCA,11,124,16,91,5,49,67,51,55,15,9,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cajamarca,CAJAMARCA.,MATARA,UGEL CAJAMARCA,6,67,8,83,10,20,23,27,26,8,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
