Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Girasol;1995/96;"BUENOS AIRES";Ayacucho;5.500;5.200;7.800;1.500
Girasol;1996/97;"BUENOS AIRES";Ayacucho;6.000;5.400;9.200;1.704
Girasol;1997/98;"BUENOS AIRES";Ayacucho;7.500;6.900;11.000;1.594
Girasol;1998/99;"BUENOS AIRES";Ayacucho;7.000;6.700;9.400;1.403
Girasol;1999/00;"BUENOS AIRES";Ayacucho;7.000;6.700;11.400;1.701
Girasol;2000/01;"BUENOS AIRES";Ayacucho;5.000;4.850;7.200;1.485
Girasol;2001/02;"BUENOS AIRES";Ayacucho;3.600;3.140;5.024;1.600
Girasol;2002/03;"BUENOS AIRES";Ayacucho;3.700;3.550;5.500;1.549
Girasol;2003/04;"BUENOS AIRES";Ayacucho;3.200;3.140;5.000;1.592
Girasol;2004/05;"BUENOS AIRES";Ayacucho;3.500;3.350;6.030;1.800
Girasol;2005/06;"BUENOS AIRES";Ayacucho;3.200;3.160;5.688;1.800
Girasol;2006/07;"BUENOS AIRES";Ayacucho;3.400;3.200;4.800;1.500
Girasol;2007/08;"BUENOS AIRES";Ayacucho;3.700;3.550;6.745;1.900
Girasol;2008/09;"BUENOS AIRES";Ayacucho;3.400;3.200;4.480;1.400
Girasol;2009/10;"BUENOS AIRES";Ayacucho;3.000;2.970;5.940;2.000
Girasol;2010/11;"BUENOS AIRES";Ayacucho;3.800;3.750;9.375;2.500
Girasol;2011/12;"BUENOS AIRES";Ayacucho;3.500;3.430;6.860;2.000
Girasol;2012/13;"BUENOS AIRES";Ayacucho;10.700;10.550;28.490;2.700
Girasol;2013/14;"BUENOS AIRES";Ayacucho;11.400;11.400;21.660;1.900
Girasol;2014/15;"BUENOS AIRES";Ayacucho;34.500;34.500;86.250;2.500
Girasol;2015/16;"BUENOS AIRES";Ayacucho;17.000;17.000;39.100;2.300
Girasol;1969/70;"BUENOS AIRES";Azul;11.000;9.900;7.425;750
Girasol;1970/71;"BUENOS AIRES";Azul;13.000;12.000;6.000;500
Girasol;1971/72;"BUENOS AIRES";Azul;14.500;14.000;9.100;650
Girasol;1972/73;"BUENOS AIRES";Azul;16.000;15.600;12.480;800
Girasol;1973/74;"BUENOS AIRES";Azul;18.000;17.100;12.825;750
Girasol;1974/75;"BUENOS AIRES";Azul;16.500;11.550;6.342;549
Girasol;1975/76;"BUENOS AIRES";Azul;20.500;19.500;16.575;850
Girasol;1976/77;"BUENOS AIRES";Azul;22.000;15.400;9.240;600
Girasol;1977/78;"BUENOS AIRES";Azul;25.000;24.000;14.400;600
Girasol;1978/79;"BUENOS AIRES";Azul;24.000;22.000;15.900;723
Girasol;1979/80;"BUENOS AIRES";Azul;19.800;16.500;12.375;750
Girasol;1980/81;"BUENOS AIRES";Azul;14.000;13.400;10.400;776
Girasol;1981/82;"BUENOS AIRES";Azul;15.950;15.950;18.100;1.135
Girasol;1982/83;"BUENOS AIRES";Azul;17.000;17.000;22.100;1.300
Girasol;1983/84;"BUENOS AIRES";Azul;25.000;25.000;25.000;1.000
Girasol;1984/85;"BUENOS AIRES";Azul;27.000;27.000;43.200;1.600
Girasol;1985/86;"BUENOS AIRES";Azul;27.800;27.800;35.100;1.263
Girasol;1986/87;"BUENOS AIRES";Azul;20.000;20.000;22.000;1.100
Girasol;1987/88;"BUENOS AIRES";Azul;24.000;24.000;24.000;1.000
Girasol;1988/89;"BUENOS AIRES";Azul;22.000;22.000;33.000;1.500
Girasol;1989/90;"BUENOS AIRES";Azul;24.200;24.200;30.250;1.250
Girasol;1990/91;"BUENOS AIRES";Azul;24.000;21.600;25.900;1.199
Girasol;1991/92;"BUENOS AIRES";Azul;20.000;16.000;17.600;1.100
Girasol;1992/93;"BUENOS AIRES";Azul;10.000;9.000;11.700;1.300
Girasol;1993/94;"BUENOS AIRES";Azul;11.000;10.500;17.900;1.705
Girasol;1994/95;"BUENOS AIRES";Azul;14.000;13.400;28.100;2.097
Girasol;1995/96;"BUENOS AIRES";Azul;21.000;20.100;34.200;1.701
Girasol;1996/97;"BUENOS AIRES";Azul;19.000;15.800;31.600;2.000
Girasol;1997/98;"BUENOS AIRES";Azul;17.000;16.100;29.000;1.801
Girasol;1998/99;"BUENOS AIRES";Azul;23.000;22.000;33.000;1.500
Girasol;1999/00;"BUENOS AIRES";Azul;24.000;23.200;44.100;1.901
Girasol;2000/01;"BUENOS AIRES";Azul;16.000;15.500;25.500;1.645
Girasol;2001/02;"BUENOS AIRES";Azul;16.000;15.300;30.600;2.000
Girasol;2002/03;"BUENOS AIRES";Azul;17.000;16.300;27.500;1.687
Girasol;2003/04;"BUENOS AIRES";Azul;14.500;14.200;26.800;1.887
Girasol;2004/05;"BUENOS AIRES";Azul;13.000;12.500;22.500;1.800
Girasol;2005/06;"BUENOS AIRES";Azul;11.000;10.800;20.520;1.900
Girasol;2006/07;"BUENOS AIRES";Azul;12.000;11.500;19.550;1.700
Girasol;2007/08;"BUENOS AIRES";Azul;13.000;12.350;23.465;1.900
Girasol;2008/09;"BUENOS AIRES";Azul;12.000;11.600;17.400;1.500
Girasol;2009/10;"BUENOS AIRES";Azul;10.500;10.350;22.770;2.200
Girasol;2010/11;"BUENOS AIRES";Azul;12.000;11.850;31.995;2.700
Girasol;2011/12;"BUENOS AIRES";Azul;11.500;11.320;23.770;2.100
Girasol;2012/13;"BUENOS AIRES";Azul;8.000;7.850;15.700;2.000
Girasol;2013/14;"BUENOS AIRES";Azul;7.500;7.300;14.600;2.000
Girasol;2014/15;"BUENOS AIRES";Azul;13.200;12.900;32.250;2.500
Girasol;2015/16;"BUENOS AIRES";Azul;13.500;13.100;30.130;2.300
Girasol;1977/78;"BUENOS AIRES";"Bahia Blanca";2.300;2.300;1.840;800
Girasol;1978/79;"BUENOS AIRES";"Bahia Blanca";800;800;700;875
Girasol;1979/80;"BUENOS AIRES";"Bahia Blanca";550;350;140;400
Girasol;1980/81;"BUENOS AIRES";"Bahia Blanca";250;250;175;700
Girasol;1981/82;"BUENOS AIRES";"Bahia Blanca";350;350;170;486
Girasol;1982/83;"BUENOS AIRES";"Bahia Blanca";400;400;400;1.000
Girasol;1983/84;"BUENOS AIRES";"Bahia Blanca";500;500;350;700
Girasol;1984/85;"BUENOS AIRES";"Bahia Blanca";400;400;600;1.500
Girasol;1985/86;"BUENOS AIRES";"Bahia Blanca";1.500;1.500;1.700;1.133
Girasol;1986/87;"BUENOS AIRES";"Bahia Blanca";300;300;270;900
Girasol;1987/88;"BUENOS AIRES";"Bahia Blanca";1.000;1.000;800;800
Girasol;1988/89;"BUENOS AIRES";"Bahia Blanca";1.100;1.100;900;818
Girasol;1989/90;"BUENOS AIRES";"Bahia Blanca";1.000;1.000;1.300;1.300
Girasol;1990/91;"BUENOS AIRES";"Bahia Blanca";800;800;800;1.000
Girasol;1991/92;"BUENOS AIRES";"Bahia Blanca";800;800;800;1.000
Girasol;1992/93;"BUENOS AIRES";"Bahia Blanca";2.500;2.200;2.200;1.000
Girasol;1993/94;"BUENOS AIRES";"Bahia Blanca";4.000;4.000;4.400;1.100
Girasol;1994/95;"BUENOS AIRES";"Bahia Blanca";2.200;2.200;2.200;1.000
Girasol;1995/96;"BUENOS AIRES";"Bahia Blanca";3.000;2.500;1.500;600
Girasol;1996/97;"BUENOS AIRES";"Bahia Blanca";2.500;2.500;3.500;1.400
Girasol;1997/98;"BUENOS AIRES";"Bahia Blanca";5.000;5.000;7.500;1.500
Girasol;1998/99;"BUENOS AIRES";"Bahia Blanca";5.000;3.000;3.300;1.100
Girasol;1999/00;"BUENOS AIRES";"Bahia Blanca";7.000;6.300;11.000;1.746
Girasol;2000/01;"BUENOS AIRES";"Bahia Blanca";3.000;400;480;1.200
Girasol;2001/02;"BUENOS AIRES";"Bahia Blanca";3.000;2.000;1.500;750
Girasol;2002/03;"BUENOS AIRES";"Bahia Blanca";2.400;1.700;1.150;676
Girasol;2003/04;"BUENOS AIRES";"Bahia Blanca";2.400;2.400;3.000;1.250
Girasol;2004/05;"BUENOS AIRES";"Bahia Blanca";3.000;3.000;4.710;1.570
Girasol;2005/06;"BUENOS AIRES";"Bahia Blanca";2.000;2.000;1.280;640
Girasol;2006/07;"BUENOS AIRES";"Bahia Blanca";2.500;1.800;1.008;560
Girasol;2007/08;"BUENOS AIRES";"Bahia Blanca";3.000;2.400;4.560;1.900
Girasol;2008/09;"BUENOS AIRES";"Bahia Blanca";1.520;420;548;1.305
Girasol;2009/10;"BUENOS AIRES";"Bahia Blanca";1.000;1.000;980;980
Girasol;2010/11;"BUENOS AIRES";"Bahia Blanca";1.900;1.900;4.370;2.300
Girasol;2011/12;"BUENOS AIRES";"Bahia Blanca";1.300;600;780;1.300
Girasol;2012/13;"BUENOS AIRES";"Bahia Blanca";1.000;200;180;900
Girasol;2013/14;"BUENOS AIRES";"Bahia Blanca";1.000;300;180;600
Girasol;2014/15;"BUENOS AIRES";"Bahia Blanca";1.300;1.300;1.300;1.000
Girasol;2015/16;"BUENOS AIRES";"Bahia Blanca";390;390;351;900
Girasol;1969/70;"BUENOS AIRES";Balcarce;3.000;3.000;2.700;900
Girasol;1970/71;"BUENOS AIRES";Balcarce;3.500;3.500;2.650;757
Girasol;1971/72;"BUENOS AIRES";Balcarce;3.500;3.500;3.500;1.000
Girasol;1972/73;"BUENOS AIRES";Balcarce;4.000;4.000;3.400;850
Girasol;1973/74;"BUENOS AIRES";Balcarce;6.000;6.000;5.400;900
Girasol;1974/75;"BUENOS AIRES";Balcarce;7.000;7.000;5.600;800
Girasol;1975/76;"BUENOS AIRES";Balcarce;10.000;10.000;8.000;800
Girasol;1976/77;"BUENOS AIRES";Balcarce;11.000;10.000;7.500;750
Girasol;1977/78;"BUENOS AIRES";Balcarce;18.000;17.500;14.000;800
Girasol;1978/79;"BUENOS AIRES";Balcarce;20.000;18.000;19.800;1.100
Girasol;1979/80;"BUENOS AIRES";Balcarce;21.000;20.000;15.000;750
Girasol;1980/81;"BUENOS AIRES";Balcarce;18.000;18.000;18.000;1.000
Girasol;1981/82;"BUENOS AIRES";Balcarce;24.400;24.400;29.800;1.221
Girasol;1982/83;"BUENOS AIRES";Balcarce;31.000;30.800;49.280;1.600
Girasol;1983/84;"BUENOS AIRES";Balcarce;35.000;31.500;40.000;1.270
Girasol;1984/85;"BUENOS AIRES";Balcarce;40.600;40.600;60.000;1.478
Girasol;1985/86;"BUENOS AIRES";Balcarce;40.000;39.700;54.000;1.360
Girasol;1986/87;"BUENOS AIRES";Balcarce;26.000;26.000;31.200;1.200
Girasol;1987/88;"BUENOS AIRES";Balcarce;26.000;26.000;33.800;1.300
Girasol;1988/89;"BUENOS AIRES";Balcarce;25.000;25.000;37.500;1.500
Girasol;1989/90;"BUENOS AIRES";Balcarce;30.000;26.000;45.500;1.750
Girasol;1990/91;"BUENOS AIRES";Balcarce;23.500;21.100;25.300;1.199
Girasol;1991/92;"BUENOS AIRES";Balcarce;19.000;17.100;18.800;1.099
Girasol;1992/93;"BUENOS AIRES";Balcarce;11.000;10.000;13.000;1.300
Girasol;1993/94;"BUENOS AIRES";Balcarce;15.000;14.000;22.400;1.600
Girasol;1994/95;"BUENOS AIRES";Balcarce;20.500;19.500;42.900;2.200
Girasol;1995/96;"BUENOS AIRES";Balcarce;23.000;21.800;39.200;1.798
Girasol;1996/97;"BUENOS AIRES";Balcarce;22.000;20.700;41.400;2.000
Girasol;1997/98;"BUENOS AIRES";Balcarce;25.000;23.800;45.200;1.899
Girasol;1998/99;"BUENOS AIRES";Balcarce;37.000;35.900;53.900;1.501
Girasol;1999/00;"BUENOS AIRES";Balcarce;35.000;33.900;64.400;1.900
Girasol;2000/01;"BUENOS AIRES";Balcarce;26.000;25.250;40.000;1.584
Girasol;2001/02;"BUENOS AIRES";Balcarce;29.000;28.150;56.300;2.000
Girasol;2002/03;"BUENOS AIRES";Balcarce;31.000;29.900;50.000;1.672
Girasol;2003/04;"BUENOS AIRES";Balcarce;27.000;26.400;52.000;1.970
Girasol;2004/05;"BUENOS AIRES";Balcarce;28.000;27.000;51.300;1.900
Girasol;2005/06;"BUENOS AIRES";Balcarce;26.000;25.600;49.920;1.950
Girasol;2006/07;"BUENOS AIRES";Balcarce;25.500;24.700;37.050;1.500
Girasol;2007/08;"BUENOS AIRES";Balcarce;27.000;26.400;55.440;2.100
Girasol;2008/09;"BUENOS AIRES";Balcarce;24.000;23.400;37.440;1.600
Girasol;2009/10;"BUENOS AIRES";Balcarce;21.000;20.700;49.680;2.400
Girasol;2010/11;"BUENOS AIRES";Balcarce;23.500;23.250;65.100;2.800
Girasol;2011/12;"BUENOS AIRES";Balcarce;22.500;22.200;44.400;2.000
Girasol;2012/13;"BUENOS AIRES";Balcarce;16.000;15.800;37.920;2.400
Girasol;2013/14;"BUENOS AIRES";Balcarce;15.000;14.650;30.770;2.100
Girasol;2014/15;"BUENOS AIRES";Balcarce;41.500;40.650;105.690;2.600
Girasol;2015/16;"BUENOS AIRES";Balcarce;42.000;40.800;102.000;2.500
Girasol;1969/70;"BUENOS AIRES";Baradero;5.500;5.300;4.900;925
Girasol;1970/71;"BUENOS AIRES";Baradero;5.000;4.800;4.450;927
Girasol;1971/72;"BUENOS AIRES";Baradero;6.000;5.970;4.477;750
Girasol;1972/73;"BUENOS AIRES";Baradero;7.000;6.930;4.851;700
Girasol;1973/74;"BUENOS AIRES";Baradero;4.500;4.485;4.485;1.000
Girasol;1974/75;"BUENOS AIRES";Baradero;5.000;4.980;3.237;650
Girasol;1975/76;"BUENOS AIRES";Baradero;1.500;1.490;1.341;900
Girasol;1976/77;"BUENOS AIRES";Baradero;1.500;1.450;1.160;800
Girasol;1977/78;"BUENOS AIRES";Baradero;2.000;2.000;2.000;1.000
Girasol;1978/79;"BUENOS AIRES";Baradero;2.350;2.350;2.160;919
Girasol;1979/80;"BUENOS AIRES";Baradero;2.000;2.000;3.000;1.500
Girasol;1980/81;"BUENOS AIRES";Baradero;2.822;2.822;3.668;1.300
Girasol;1981/82;"BUENOS AIRES";Baradero;1.470;1.470;2.500;1.701
Girasol;1982/83;"BUENOS AIRES";Baradero;1.000;1.000;1.600;1.600
Girasol;1983/84;"BUENOS AIRES";Baradero;3.000;3.000;3.000;1.000
Girasol;1984/85;"BUENOS AIRES";Baradero;2.700;2.700;3.780;1.400
Girasol;1985/86;"BUENOS AIRES";Baradero;4.000;4.000;6.800;1.700
Girasol;1986/87;"BUENOS AIRES";Baradero;3.000;3.000;3.900;1.300
Girasol;1987/88;"BUENOS AIRES";Baradero;4.000;4.000;6.800;1.700
Girasol;1988/89;"BUENOS AIRES";Baradero;6.000;6.000;9.000;1.500
Girasol;1989/90;"BUENOS AIRES";Baradero;4.200;4.200;5.000;1.190
Girasol;1990/91;"BUENOS AIRES";Baradero;3.000;3.000;6.600;2.200
Girasol;1991/92;"BUENOS AIRES";Baradero;8.800;8.550;12.000;1.404
Girasol;1992/93;"BUENOS AIRES";Baradero;4.000;3.800;7.200;1.895
Girasol;1993/94;"BUENOS AIRES";Baradero;4.700;4.700;8.900;1.894
Girasol;1994/95;"BUENOS AIRES";Baradero;7.000;7.000;17.200;2.457
Girasol;1995/96;"BUENOS AIRES";Baradero;7.800;7.800;17.900;2.295
Girasol;1996/97;"BUENOS AIRES";Baradero;6.500;6.500;13.000;2.000
Girasol;1997/98;"BUENOS AIRES";Baradero;4.200;4.200;4.600;1.095
Girasol;1998/99;"BUENOS AIRES";Baradero;4.800;4.800;8.600;1.792
Girasol;1999/00;"BUENOS AIRES";Baradero;2.000;2.000;3.800;1.900
Girasol;2000/01;"BUENOS AIRES";Baradero;900;900;1.890;2.100
Girasol;2001/02;"BUENOS AIRES";Baradero;500;500;1.000;2.000
Girasol;2002/03;"BUENOS AIRES";Baradero;600;600;1.140;1.900
Girasol;2003/04;"BUENOS AIRES";Baradero;600;600;1.300;2.167
Girasol;2004/05;"BUENOS AIRES";Baradero;750;750;1.500;2.000
Girasol;2005/06;"BUENOS AIRES";Baradero;850;850;1.530;1.800
Girasol;2006/07;"BUENOS AIRES";Baradero;950;950;1.710;1.800
Girasol;2007/08;"BUENOS AIRES";Baradero;1.050;1.050;2.625;2.500
Girasol;2008/09;"BUENOS AIRES";Baradero;1.050;1.050;1.890;1.800
Girasol;2009/10;"BUENOS AIRES";Baradero;950;950;2.375;2.500
Girasol;2010/11;"BUENOS AIRES";Baradero;850;850;2.125;2.500
Girasol;2011/12;"BUENOS AIRES";Baradero;800;800;1.360;1.700
Girasol;2012/13;"BUENOS AIRES";Baradero;700;700;1.750;2.500
Girasol;2013/14;"BUENOS AIRES";Baradero;550;550;1.650;3.000
Girasol;2014/15;"BUENOS AIRES";Baradero;450;450;1.215;2.700
Girasol;2015/16;"BUENOS AIRES";Baradero;100;100;290;2.900
Girasol;1969/70;"BUENOS AIRES";"Benito Juarez";1.500;1.350;1.215;900
Girasol;1970/71;"BUENOS AIRES";"Benito Juarez";2.000;1.600;970;606
Girasol;1971/72;"BUENOS AIRES";"Benito Juarez";2.000;1.800;1.260;700
Girasol;1972/73;"BUENOS AIRES";"Benito Juarez";2.200;1.900;1.330;700
Girasol;1973/74;"BUENOS AIRES";"Benito Juarez";14.000;13.300;9.975;750
Girasol;1974/75;"BUENOS AIRES";"Benito Juarez";13.000;10.050;6.030;600
Girasol;1975/76;"BUENOS AIRES";"Benito Juarez";11.000;6.000;2.400;400
Girasol;1976/77;"BUENOS AIRES";"Benito Juarez";14.000;8.800;5.720;650
Girasol;1977/78;"BUENOS AIRES";"Benito Juarez";18.000;17.000;8.500;500
Girasol;1978/79;"BUENOS AIRES";"Benito Juarez";19.000;18.000;10.900;606
Girasol;1979/80;"BUENOS AIRES";"Benito Juarez";10.600;9.600;7.680;800
Girasol;1980/81;"BUENOS AIRES";"Benito Juarez";7.000;7.000;6.300;900
Girasol;1981/82;"BUENOS AIRES";"Benito Juarez";15.950;15.950;20.100;1.260
Girasol;1982/83;"BUENOS AIRES";"Benito Juarez";17.000;17.000;22.100;1.300
Girasol;1983/84;"BUENOS AIRES";"Benito Juarez";23.000;23.000;20.700;900
Girasol;1984/85;"BUENOS AIRES";"Benito Juarez";27.000;27.000;42.000;1.556
Girasol;1985/86;"BUENOS AIRES";"Benito Juarez";30.000;30.000;34.000;1.133
Girasol;1986/87;"BUENOS AIRES";"Benito Juarez";20.000;20.000;24.000;1.200
Girasol;1987/88;"BUENOS AIRES";"Benito Juarez";23.000;23.000;27.600;1.200
Girasol;1988/89;"BUENOS AIRES";"Benito Juarez";21.000;21.000;25.000;1.190
Girasol;1989/90;"BUENOS AIRES";"Benito Juarez";23.100;20.000;25.000;1.250
Girasol;1990/91;"BUENOS AIRES";"Benito Juarez";18.500;15.800;19.000;1.203
Girasol;1991/92;"BUENOS AIRES";"Benito Juarez";15.000;12.000;13.200;1.100
Girasol;1992/93;"BUENOS AIRES";"Benito Juarez";9.000;8.000;9.600;1.200
Girasol;1993/94;"BUENOS AIRES";"Benito Juarez";8.500;8.000;12.000;1.500
Girasol;1994/95;"BUENOS AIRES";"Benito Juarez";11.000;10.450;20.900;2.000
Girasol;1995/96;"BUENOS AIRES";"Benito Juarez";11.500;10.800;18.400;1.704
Girasol;1996/97;"BUENOS AIRES";"Benito Juarez";16.000;14.500;26.100;1.800
Girasol;1997/98;"BUENOS AIRES";"Benito Juarez";16.000;14.500;24.700;1.703
Girasol;1998/99;"BUENOS AIRES";"Benito Juarez";24.000;23.000;34.500;1.500
Girasol;1999/00;"BUENOS AIRES";"Benito Juarez";22.800;22.100;39.800;1.801
Girasol;2000/01;"BUENOS AIRES";"Benito Juarez";17.000;16.500;24.000;1.455
Girasol;2001/02;"BUENOS AIRES";"Benito Juarez";17.000;16.300;30.970;1.900
Girasol;2002/03;"BUENOS AIRES";"Benito Juarez";17.500;16.900;28.700;1.698
Girasol;2003/04;"BUENOS AIRES";"Benito Juarez";15.500;15.150;27.000;1.782
Girasol;2004/05;"BUENOS AIRES";"Benito Juarez";16.000;15.500;26.350;1.700
Girasol;2005/06;"BUENOS AIRES";"Benito Juarez";14.500;14.250;27.075;1.900
Girasol;2006/07;"BUENOS AIRES";"Benito Juarez";15.500;14.900;23.840;1.600
Girasol;2007/08;"BUENOS AIRES";"Benito Juarez";16.000;15.300;27.540;1.800
Girasol;2008/09;"BUENOS AIRES";"Benito Juarez";14.500;14.070;19.698;1.400
Girasol;2009/10;"BUENOS AIRES";"Benito Juarez";12.500;12.380;27.236;2.200
Girasol;2010/11;"BUENOS AIRES";"Benito Juarez";14.000;13.850;36.010;2.600
Girasol;2011/12;"BUENOS AIRES";"Benito Juarez";13.000;12.500;25.000;2.000
Girasol;2012/13;"BUENOS AIRES";"Benito Juarez";4.000;3.950;9.880;2.501
Girasol;2013/14;"BUENOS AIRES";"Benito Juarez";7.500;7.300;13.870;1.900
Girasol;2014/15;"BUENOS AIRES";"Benito Juarez";11.700;11.300;28.250;2.500
Girasol;2015/16;"BUENOS AIRES";"Benito Juarez";12.000;11.650;25.630;2.200
Girasol;1977/78;"BUENOS AIRES";Berazategui;30;30;24;800
Girasol;1978/79;"BUENOS AIRES";Berazategui;30;30;36;1.200
Girasol;1979/80;"BUENOS AIRES";Berazategui;50;50;50;1.000
Girasol;1980/81;"BUENOS AIRES";Berazategui;100;100;100;1.000
Girasol;1982/83;"BUENOS AIRES";Berazategui;50;50;40;800
Girasol;1986/87;"BUENOS AIRES";Berazategui;70;70;50;714
Girasol;1987/88;"BUENOS AIRES";Berazategui;50;50;35;700
Girasol;1969/70;"BUENOS AIRES";Bolivar;34.000;34.000;34.000;1.000
Girasol;1970/71;"BUENOS AIRES";Bolivar;44.000;31.000;22.000;710
Girasol;1971/72;"BUENOS AIRES";Bolivar;26.000;24.000;16.800;700
Girasol;1972/73;"BUENOS AIRES";Bolivar;27.000;16.000;10.700;669
Girasol;1973/74;"BUENOS AIRES";Bolivar;22.000;20.000;16.000;800
Girasol;1974/75;"BUENOS AIRES";Bolivar;21.000;19.000;14.250;750
Girasol;1975/76;"BUENOS AIRES";Bolivar;40.000;38.000;49.312;1.298
Girasol;1976/77;"BUENOS AIRES";Bolivar;40.000;36.000;39.600;1.100
Girasol;1977/78;"BUENOS AIRES";Bolivar;48.000;46.000;32.200;700
Girasol;1978/79;"BUENOS AIRES";Bolivar;30.000;28.000;39.200;1.400
Girasol;1979/80;"BUENOS AIRES";Bolivar;37.000;35.000;33.000;943
Girasol;1980/81;"BUENOS AIRES";Bolivar;28.000;28.000;31.375;1.121
Girasol;1981/82;"BUENOS AIRES";Bolivar;33.000;31.400;53.200;1.694
Girasol;1982/83;"BUENOS AIRES";Bolivar;43.000;43.000;60.200;1.400
Girasol;1983/84;"BUENOS AIRES";Bolivar;50.000;34.000;44.150;1.299
Girasol;1984/85;"BUENOS AIRES";Bolivar;39.000;38.500;57.450;1.492
Girasol;1985/86;"BUENOS AIRES";Bolivar;30.000;28.000;35.000;1.250
Girasol;1986/87;"BUENOS AIRES";Bolivar;22.000;14.000;14.000;1.000
Girasol;1987/88;"BUENOS AIRES";Bolivar;18.000;18.000;28.800;1.600
Girasol;1988/89;"BUENOS AIRES";Bolivar;24.000;24.000;48.000;2.000
Girasol;1989/90;"BUENOS AIRES";Bolivar;35.000;32.000;64.000;2.000
Girasol;1990/91;"BUENOS AIRES";Bolivar;32.000;32.000;64.000;2.000
Girasol;1991/92;"BUENOS AIRES";Bolivar;38.000;30.000;39.000;1.300
Girasol;1992/93;"BUENOS AIRES";Bolivar;15.000;12.000;19.200;1.600
Girasol;1993/94;"BUENOS AIRES";Bolivar;11.600;11.100;20.000;1.802
Girasol;1994/95;"BUENOS AIRES";Bolivar;18.200;18.200;40.000;2.198
Girasol;1995/96;"BUENOS AIRES";Bolivar;35.000;35.000;76.000;2.171
Girasol;1996/97;"BUENOS AIRES";Bolivar;33.000;33.000;62.700;1.900
Girasol;1997/98;"BUENOS AIRES";Bolivar;40.900;36.900;48.000;1.301
Girasol;1998/99;"BUENOS AIRES";Bolivar;35.000;30.000;45.000;1.500
Girasol;1999/00;"BUENOS AIRES";Bolivar;19.500;19.500;34.100;1.749
Girasol;2000/01;"BUENOS AIRES";Bolivar;1.000;1.000;1.600;1.600
Girasol;2001/02;"BUENOS AIRES";Bolivar;2.000;1.950;3.900;2.000
Girasol;2002/03;"BUENOS AIRES";Bolivar;2.200;2.100;3.550;1.690
Girasol;2003/04;"BUENOS AIRES";Bolivar;1.500;1.500;2.500;1.667
Girasol;2004/05;"BUENOS AIRES";Bolivar;2.100;2.100;5.250;2.500
Girasol;2005/06;"BUENOS AIRES";Bolivar;4.000;3.900;9.360;2.400
Girasol;2006/07;"BUENOS AIRES";Bolivar;4.000;3.800;8.360;2.200
Girasol;2007/08;"BUENOS AIRES";Bolivar;6.500;6.500;14.950;2.300
Girasol;2008/09;"BUENOS AIRES";Bolivar;5.000;5.000;12.000;2.400
Girasol;2009/10;"BUENOS AIRES";Bolivar;5.000;5.000;11.500;2.300
Girasol;2010/11;"BUENOS AIRES";Bolivar;8.000;8.000;22.400;2.800
Girasol;2011/12;"BUENOS AIRES";Bolivar;7.000;6.950;15.290;2.200
Girasol;2012/13;"BUENOS AIRES";Bolivar;1.000;1.000;2.300;2.300
Girasol;2013/14;"BUENOS AIRES";Bolivar;5.000;5.000;10.000;2.000
Girasol;2014/15;"BUENOS AIRES";Bolivar;5.000;5.000;13.000;2.600
Girasol;2015/16;"BUENOS AIRES";Bolivar;5.000;5.000;15.000;3.000
Girasol;1969/70;"BUENOS AIRES";Bragado;30.000;30.000;27.000;900
Girasol;1970/71;"BUENOS AIRES";Bragado;23.000;17.000;10.200;600
Girasol;1971/72;"BUENOS AIRES";Bragado;12.000;11.000;7.150;650
Girasol;1972/73;"BUENOS AIRES";Bragado;16.000;12.000;7.000;583
Girasol;1973/74;"BUENOS AIRES";Bragado;8.000;8.000;4.800;600
Girasol;1974/75;"BUENOS AIRES";Bragado;5.000;3.000;2.400;800
Girasol;1975/76;"BUENOS AIRES";Bragado;6.000;6.000;7.200;1.200
Girasol;1976/77;"BUENOS AIRES";Bragado;7.000;5.500;3.300;600
Girasol;1977/78;"BUENOS AIRES";Bragado;9.500;8.690;9.043;1.041
Girasol;1978/79;"BUENOS AIRES";Bragado;8.000;8.000;10.400;1.300
Girasol;1979/80;"BUENOS AIRES";Bragado;8.000;7.600;8.300;1.092
Girasol;1980/81;"BUENOS AIRES";Bragado;13.500;13.500;14.000;1.037
Girasol;1981/82;"BUENOS AIRES";Bragado;12.700;12.700;19.650;1.547
Girasol;1982/83;"BUENOS AIRES";Bragado;12.000;12.000;18.000;1.500
Girasol;1983/84;"BUENOS AIRES";Bragado;16.000;16.000;17.600;1.100
Girasol;1984/85;"BUENOS AIRES";Bragado;16.000;16.000;26.500;1.656
Girasol;1985/86;"BUENOS AIRES";Bragado;18.500;18.500;23.200;1.254
Girasol;1986/87;"BUENOS AIRES";Bragado;13.000;12.800;19.000;1.484
Girasol;1987/88;"BUENOS AIRES";Bragado;14.000;14.000;23.800;1.700
Girasol;1988/89;"BUENOS AIRES";Bragado;20.000;20.000;40.000;2.000
Girasol;1989/90;"BUENOS AIRES";Bragado;25.000;25.000;50.000;2.000
Girasol;1990/91;"BUENOS AIRES";Bragado;25.000;25.000;52.500;2.100
Girasol;1991/92;"BUENOS AIRES";Bragado;28.000;28.000;44.800;1.600
Girasol;1992/93;"BUENOS AIRES";Bragado;24.200;23.800;38.100;1.601
Girasol;1993/94;"BUENOS AIRES";Bragado;15.500;15.500;31.000;2.000
Girasol;1994/95;"BUENOS AIRES";Bragado;18.000;18.000;46.800;2.600
