CVE_ENT,ENT,CVE_MUN,MUN,POB_TOT,VP,ANALF,SPRIM,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL<5000,PO2SM,OVSD,OVSDSE,IM,GM,IND0A100,LUG_NAC,LUGAR_EST,AÑOS
21,Puebla,21009,Ahuehuetitla,2483,-,29.96,64.67,58.6,14.18,53.81,67.14,18.23,100,64.81,-,-,0.114,Alto,-,1100,134,1990
21,Puebla,21059,Chinantla,2483,-,28.56,60.81,70.67,11.85,52.6,55.74,23.42,100,66.17,-,-,0.024,Medio,-,1170,143,1990
21,Puebla,21028, Camocuautla                                      ,2476,-,32.47,57.66,0.48,4.52,3.84,58.31,19.72,100,83.48,-,-,1.168,Muy alto,40.869,316,-,2010
21,Puebla,21059, Chinantla                                        ,2468,-,15.38,39.57,10.07,2.67,18.46,39.53,7.54,100,64.97,-,-,0.154,Medio,29.418,1064,-,2010
21,Puebla,21216,Zoquiapan,2442,-,26.32,47.56,3.56,4.91,1.72,44.22,11.52,100,74.79,-,-,1.131,Alto,-,334,33,2015
21,Puebla,21096,Mazapiltepec de Ju�rez,2422,-,9.36,30.46,3.72,1.12,2.98,58.66,6.58,100,80.12,-,-,-0.27,Medio,-,1436,172,2005
21,Puebla,21096,Mazapiltepec De Ju�rez,2396,-,11.08,38.86,-,4.01,7.2,61.01,16.25,100,84.29,-,11.41,-0.217,Medio,-,1392,164,2000
21,Puebla,21037,Coyotepec,2359,-,30.01,64.21,46.51,4.84,0.83,51.59,23.56,100,88.91,-,-,-0.191,Medio,-,1353,168,1990
21,Puebla,21096,Mazapiltepec De Ju�rez,2358,472,12.54,-,-,1.45,36.47,-,-,-,-,73.37,-,-0.165,Medio,-,1323,-,1995
21,Puebla,21059,Chinantla,2356,565,28.78,-,-,4.57,16.9,-,-,-,-,56.51,-,-0.232,Medio,-,1384,-,1995
21,Puebla,21080,Atlequizayan,2354,-,53.32,79.07,93.12,97.28,74.83,74.12,83.46,100,92.53,-,-,2.029,Muy alto,-,41,5,1990
21,Puebla,21037, Coyotepec                                        ,2339,-,19.81,44.28,3.11,2.08,0.3,33.53,10.87,100,70.82,-,-,0.119,Medio,29.02,1094,-,2010
21,Puebla,21097,Mixtla,2333,-,3.95,16.68,1.63,0.43,1.46,40.72,3.39,100,55.62,-,-,-0.484,Medio,-,1606,189,2015
21,Puebla,21171,Tepeyahualco de Cuauht�moc,2307,-,10.38,41.84,60.03,3.99,26.61,76.32,30.48,100,89.1,-,-,-0.079,Medio,-,1261,155,1990
21,Puebla,21059,Chinantla,2264,-,23.27,46.89,18.89,3.1,16.67,43.67,14.35,100,70.8,-,-,0.197,Alto,-,1024,124,2005
21,Puebla,21037,Coyotepec,2242,-,26.2,48.48,5.64,0.6,0.6,38.99,13.1,100,79.74,-,-,0.051,Alto,-,1141,134,2005
21,Puebla,21056,Chila de la Sal,2227,-,31.66,70.95,38.77,9.3,21.96,75.85,16.28,100,54.14,-,-,-0.135,Medio,-,1303,162,1990
21,Puebla,21037,Coyotepec,2221,-,14.82,38.46,1.67,0.81,1.04,27.5,6.17,100,58.45,-,-,0.017,Medio,-,1148,142,2015
21,Puebla,21059,Chinantla,2221,-,15.67,35.94,8.55,2.66,13.15,32.53,5.06,100,60.07,-,-,0.358,Alto,-,838,102,2015
21,Puebla,21097, Mixtla                                           ,2216,-,4.32,20.09,6.33,1.33,1.09,49.79,2.96,100,54.02,-,-,-0.584,Medio,21.074,1689,-,2010
21,Puebla,21028,Camocuautla,2207,-,45.23,65.71,1.96,13.74,8.69,72.67,38.79,100,90.88,-,-,1.501,Muy alto,-,195,14,2005
21,Puebla,21097,Mixtla,2164,-,6.94,25.3,10.33,1.26,2.42,59.95,16.29,100,68.71,-,-,-0.346,Medio,-,1498,185,2005
21,Puebla,21028,Camocuautla,2160,-,43.02,78.19,-,35.51,16.41,67.71,93.52,100,95.62,-,7.69,1.711,Muy alto,-,120,10,2000
21,Puebla,21096,Mazapiltepec de Ju�rez,2152,-,13.91,50.44,25.93,7.2,21,64.2,17.29,100,84.73,-,-,-0.434,Medio,-,1570,191,1990
21,Puebla,21037,Coyotepec,2145,575,26.87,-,-,2.9,1.17,-,-,-,-,29.6,-,-0.574,Medio,-,1647,-,1995
21,Puebla,21032,Cohetzala,2085,-,34.36,71.38,83.43,3.03,75.87,75.06,48.32,100,86.14,-,-,0.909,Alto,-,477,58,1990
21,Puebla,21097,Mixtla,2044,-,7.14,29.31,-,0.77,4.32,61.2,9.51,100,72.29,-,12.93,-0.577,Medio,-,1679,195,2000
21,Puebla,21028,Camocuautla,2012,410,58.56,-,-,68.15,20.01,-,-,-,-,94.08,-,2.111,Muy alto,-,50,-,1995
21,Puebla,21009, Ahuehuetitla                                     ,2008,-,18.17,44.5,11.87,0.71,13.51,40.04,5.51,100,61.34,-,-,0.174,Medio,29.636,1041,-,2010
21,Puebla,21011,Albino Zertuche,2004,-,17.75,53.75,-,3.75,6.9,55.24,25.21,100,57.56,-,34.15,-0.068,Alto,-,1260,146,2000
21,Puebla,21009,Ahuehuetitla,1978,-,23.54,50.69,17.06,2.82,51.88,40.16,12.89,100,58,-,-,0.282,Alto,-,927,110,2005
21,Puebla,21056,Chila De La Sal,1961,-,22.56,59.31,-,1.71,21.1,56.25,6.62,100,76.52,-,18.8,0.091,Alto,-,1112,131,2000
21,Puebla,21028,Camocuautla,1914,-,56.54,87.67,87.25,98.43,98.64,78.99,96.97,100,95.99,-,-,2.411,Muy alto,-,8,1,1990
21,Puebla,21097,Mixtla,1906,339,7.23,-,-,3.28,3.67,-,-,-,-,43.23,-,-0.536,Medio,-,1614,-,1995
21,Puebla,21032,Cohetzala,1880,-,26.59,56.17,-,0.7,70.62,53.65,29.01,100,83.52,-,50.47,0.785,Alto,-,550,60,2000
21,Puebla,21032,Cohetzala,1806,364,29.41,-,-,0.55,62.96,-,-,-,-,92.69,-,0.822,Alto,-,517,-,1995
21,Puebla,21009,Ahuehuetitla,1803,-,17.65,38.92,6.55,0.94,11.6,36.49,2.34,100,64.25,-,-,0.394,Alto,-,806,99,2015
21,Puebla,21011,Albino Zertuche,1791,-,27.81,70.45,66.16,10.05,89.89,69.82,51.12,100,73.21,-,-,0.662,Alto,-,638,75,1990
21,Puebla,21011,Albino Zertuche,1790,-,10.69,36.4,3.63,4.36,10.12,34.9,7.45,100,71.48,-,-,0.404,Alto,-,798,96,2015
21,Puebla,21011, Albino Zertuche                                  ,1770,-,13.62,42.62,7.84,2.72,7.11,45.09,11.24,100,79.03,-,-,0.314,Medio,31.22,918,-,2010
21,Puebla,21011,Albino Zertuche,1759,-,16.37,41.96,11.99,2.91,6.06,45.81,15.45,100,54.71,-,-,-0.215,Medio,-,1372,162,2005
21,Puebla,21097,Mixtla,1733,-,10.13,43.27,68.49,5.31,39.19,72.79,23.47,100,80.67,-,-,-0.113,Medio,-,1285,159,1990
21,Puebla,21196,Xayacatl�n De Bravo,1701,-,22.55,50.39,-,1.75,11.48,45.1,13.84,100,77.11,-,25.42,-0.086,Alto,-,1272,151,2000
21,Puebla,21011,Albino Zertuche,1665,319,20.56,-,-,6.8,20.22,-,-,-,-,73.35,-,0.117,Medio,-,1069,-,1995
21,Puebla,21196, Xayacatl�n de Bravo                              ,1649,-,20.12,39.73,8.46,1.05,8.22,34.11,6.74,100,63.51,-,-,0.035,Medio,28.069,1161,-,2010
21,Puebla,21056,Chila De La Sal,1573,343,26.31,-,-,1.84,25.24,-,-,-,-,68.53,-,-0.103,Medio,-,1268,-,1995
21,Puebla,21024,Axutla,1513,-,31.85,63.35,47.78,12.36,34.4,47.04,14.63,100,66.45,-,-,-0.293,Medio,-,1459,179,1990
21,Puebla,21196,Xayacatl�n de Bravo,1513,-,14.91,35.29,4.69,0.59,4.16,31.7,5.1,100,66.01,-,-,0.151,Alto,-,1030,131,2015
21,Puebla,21198,Xicotl�n,1433,-,24.64,53.04,-,3.56,99.16,66.67,34.18,100,48.03,-,33.04,0.63,Alto,-,657,74,2000
21,Puebla,21196,Xayacatl�n de Bravo,1430,-,33.22,62.66,74.25,21.75,34.88,53.56,24.3,100,78.72,-,-,0.186,Alto,-,1048,127,1990
21,Puebla,21196,Xayacatl�n De Bravo,1419,364,26.52,-,-,1.62,15.01,-,-,-,-,54.12,-,-0.422,Medio,-,1539,-,1995
21,Puebla,21198,Xicotl�n,1399,-,27.81,59.76,52.83,17.87,92.42,84.36,42.82,100,87.86,-,-,0.807,Alto,-,530,65,1990
21,Puebla,21032,Cohetzala,1379,-,21.77,44.14,6.97,1.23,10.81,29.27,7.57,100,77.73,-,-,0.705,Alto,-,564,65,2015
21,Puebla,21056,Chila de la Sal,1362,-,16.91,45.54,3.52,1.1,8.37,33.57,1.03,100,67.95,-,-,0.382,Alto,-,819,100,2015
21,Puebla,21032,Cohetzala,1356,-,23.88,54.75,20.89,1.04,18.03,41.69,18.42,100,79.38,-,-,0.387,Alto,-,821,92,2005
21,Puebla,21196,Xayacatl�n de Bravo,1333,-,25.4,45.31,14.54,0.23,8.33,37.95,18.31,100,73.3,-,-,0.072,Alto,-,1125,133,2005
21,Puebla,21021,Atzala,1326,-,10.01,25.01,4.75,0.15,4,35.24,8.15,100,69.53,-,-,-0.003,Medio,-,1168,146,2015
21,Puebla,21021,Atzala,1310,-,16.24,44.59,-,0.64,1.37,57.45,31.27,100,88.16,-,17.52,-0.01,Alto,-,1207,139,2000
21,Puebla,21024,Axutla,1302,-,29.91,60.61,-,2.29,20.34,35.59,8.31,100,69.91,-,14.71,-0.092,Alto,-,1274,152,2000
21,Puebla,21052,Chigmecatitl�n,1301,-,35.04,66.29,-,1.92,0.53,46.18,27.46,100,90.04,-,28.73,0.454,Alto,-,799,92,2000
21,Puebla,21032, Cohetzala                                        ,1283,-,21.98,47.69,8.95,1.2,27.43,39.34,8.71,100,72.14,-,-,0.512,Alto,33.456,750,-,2010
21,Puebla,21121,San Diego la Mesa Tochimiltzingo,1281,-,27.08,58.01,26.96,0.81,59.97,56.31,30.67,100,78.35,-,-,1.036,Alto,-,380,30,2005
21,Puebla,21165,Tepemaxalco,1272,-,30.64,78.15,-,2.74,26.37,75.34,62.52,100,94.81,-,66.69,1.526,Muy alto,-,184,19,2000
21,Puebla,21056,Chila de la Sal,1246,-,21.37,54.01,11.98,0.81,15.89,46.55,13.05,100,72.73,-,-,0.208,Alto,-,1009,121,2005
21,Puebla,21198, Xicotl�n                                         ,1241,-,18.09,41.84,7.67,1.53,39.42,46,3.16,100,86.96,-,-,0.583,Alto,34.256,691,-,2010
21,Puebla,21056, Chila de la Sal                                  ,1237,-,19.06,54.85,6.31,0.33,12.56,39.94,2.72,100,75,-,-,0.368,Medio,31.83,874,-,2010
21,Puebla,21198,Xicotl�n,1234,-,23.42,48.06,25.1,2.92,73.52,62.15,36.45,100,45.65,-,-,0.761,Alto,-,550,53,2005
21,Puebla,21021,Atzala,1232,-,15.43,39.24,6.32,0.16,0.66,45.13,10.76,100,83.79,-,-,-0.157,Medio,-,1320,160,2005
21,Puebla,21021, Atzala                                           ,1228,-,9.41,31.46,2.7,0.57,3.85,41.72,13.04,100,65.34,-,-,-0.212,Medio,25.277,1381,-,2010
21,Puebla,21052, Chigmecatitl�n                                   ,1227,-,21.92,51.94,8.09,0.57,1.07,43.37,10.06,100,77.02,-,-,0.479,Alto,33.086,775,-,2010
21,Puebla,21165,Tepemaxalco,1215,-,26.45,65.32,27.56,2.93,0.08,71.23,32.78,100,90.12,-,-,1.079,Muy alto,-,358,29,2005
21,Puebla,21121,San Diego La Mesa Tochimiltzingo,1214,238,31.23,-,-,1.48,64.33,-,-,-,-,98.35,-,1.07,Muy alto,-,395,-,1995
21,Puebla,21121,San Diego la Mesa Tochimiltzingo,1198,-,22.22,43.41,12.69,0.67,4.59,51.43,4.26,100,58.99,-,-,0.787,Alto,-,499,56,2015
21,Puebla,21021,Atzala,1195,252,19.97,-,-,1.51,2.43,-,-,-,-,43.18,-,-0.3,Medio,-,1435,-,1995
21,Puebla,21021,Atzala,1181,-,20.34,60.14,41.32,22.07,11.21,72.22,38.84,100,76.05,-,-,-0.015,Medio,-,1202,151,1990
21,Puebla,21190,Totoltepec de Guerrero,1180,-,6,28.41,3.5,0.85,9.22,28.5,7,100,84.07,-,-,0.04,Medio,-,1135,140,2015
21,Puebla,21198,Xicotl�n,1177,-,16.38,38.29,2.12,0.59,67.2,45.7,3.08,100,64.71,-,-,1.031,Alto,-,376,38,2015
21,Puebla,21165,Tepemaxalco,1170,204,30.48,-,-,3.52,99.23,-,-,-,-,89.95,-,1.592,Muy alto,-,169,-,1995
21,Puebla,21052,Chigmecatitl�n,1165,-,37.12,77.68,71.07,5.84,13.48,51.62,38.71,100,91.94,-,-,0.352,Alto,-,896,110,1990
21,Puebla,21190,Totoltepec De Guerrero,1161,-,14.29,51.09,-,5.13,10.91,37.3,23.12,100,91.69,-,35.56,0.022,Alto,-,1183,135,2000
21,Puebla,21190, Totoltepec de Guerrero                           ,1155,-,8,32.79,10.13,4.85,7.03,35.99,10.51,100,82.4,-,-,0.03,Medio,28.01,1169,-,2010
21,Puebla,21052,Chigmecatitl�n,1149,-,33.84,58.76,17.52,2.31,0.09,45.48,15.76,100,85.58,-,-,0.567,Alto,-,675,71,2005
21,Puebla,21198,Xicotl�n,1147,204,29.37,-,-,5.28,75.09,-,-,-,-,71.42,-,0.926,Muy alto,-,470,-,1995
21,Puebla,21121,San Diego la Mesa Tochimiltzingo,1145,-,38.29,83.42,98.93,36.45,83.91,71.5,74.98,100,90.63,-,-,1.55,Muy alto,-,170,20,1990
21,Puebla,21165, Tepemaxalco                                      ,1141,-,24.41,53.69,28.47,2.54,0.18,57.63,5.7,100,85.9,-,-,1.02,Muy alto,39.196,389,-,2010
21,Puebla,21052,Chigmecatitl�n,1137,-,23.66,46.42,5.47,0.35,1.5,40.91,13.6,100,80.24,-,-,0.95,Alto,-,421,43,2015
21,Puebla,21121, San Diego la Mesa Tochimiltzingo                 ,1132,-,24.19,53.47,14.06,1.24,33.86,51.44,9.69,100,74.02,-,-,0.928,Alto,38.161,446,-,2010
21,Puebla,21165,Tepemaxalco,1124,-,21.05,47.33,18,2.67,0.53,49.1,4.28,100,76.67,-,-,1.064,Alto,-,364,36,2015
21,Puebla,21121,San Diego La Mesa Tochimiltzingo,1116,-,28.59,66.61,-,0,33.93,63.09,51.42,100,82.43,-,59.74,1.012,Alto,-,416,42,2000
21,Puebla,21190,Totoltepec de Guerrero,1114,-,20.94,66.81,72.44,13.06,21.21,48.49,19.01,100,94.76,-,-,0.042,Medio,-,1154,142,1990
21,Puebla,21024,Axutla,1114,281,29.99,-,-,4.04,21.1,-,-,-,-,58.8,-,-0.476,Medio,-,1581,-,1995
21,Puebla,21052,Chigmecatitl�n,1104,334,40.68,-,-,1.63,5.43,-,-,-,-,82.52,-,0.128,Medio,-,1055,-,1995
21,Puebla,21190,Totoltepec de Guerrero,1089,-,16.04,42.1,19.9,5,8.76,43.69,16.78,100,87.15,-,-,0.175,Alto,-,1044,126,2005
21,Puebla,21190,Totoltepec De Guerrero,1066,297,15.12,-,-,4.69,13.6,-,-,-,-,37.24,-,-0.593,Medio,-,1665,-,1995
21,Puebla,21165,Tepemaxalco,1050,-,32.29,87.25,82.37,20.57,90.09,84.41,80.49,100,95.96,-,-,1.604,Muy alto,-,150,18,1990
21,Puebla,21133,San Mart�n Totoltepec,951,-,17.45,52.51,-,2.29,0.44,54.04,21.33,100,71.11,-,8.63,-0.218,Medio,-,1394,165,2000
21,Puebla,21024, Axutla                                           ,947,-,24.05,49.5,6.43,2.33,19.96,35.94,5.21,100,67.32,-,-,0.389,Medio,32.066,854,-,2010
21,Puebla,21024,Axutla,935,-,31.3,57.72,13.28,2.8,22.91,37.31,11.46,100,66.45,-,-,0.327,Alto,-,885,103,2005
21,Puebla,21030,Coatepec,912,-,43.3,72.87,62.96,100,97.77,69.84,81.46,100,74.82,-,-,1.572,Muy alto,-,161,19,1990
21,Puebla,21024,Axutla,902,-,16.3,43.71,3.22,1,13,32.09,3,100,58.61,-,-,0.304,Alto,-,892,111,2015
21,Puebla,21133,San Mart�n Totoltepec,898,172,20.81,-,-,0.45,0.45,-,-,-,-,58.8,-,-0.284,Medio,-,1425,-,1995
21,Puebla,21146,Santa Catarina Tlaltempan,887,-,43.45,73.31,-,1.71,2.26,39.65,26.6,100,86.56,-,22.53,0.508,Alto,-,756,82,2000
21,Puebla,21030,Coatepec,884,-,33.07,64.14,-,10.07,3.52,62.98,37.53,100,92,-,3.24,0.596,Alto,-,685,76,2000
21,Puebla,21146, Santa Catarina Tlaltempan                        ,874,-,33.94,58.28,5.84,1.14,0.69,33.79,10.87,100,77.64,-,-,0.694,Alto,35.511,601,-,2010
21,Puebla,21131, San Juan Atzompa                                 ,872,-,9.56,24.73,8.52,0.11,3.68,63.11,0.57,100,83.81,-,-,0.034,Medio,28.059,1163,-,2010
21,Puebla,21030,Coatepec,867,194,44.89,-,-,100,95.04,-,-,-,-,100,-,2.55,Muy alto,-,10,-,1995
21,Puebla,21131,San Juan Atzompa,856,-,7.51,21.81,7.48,0,3.27,57.81,1.64,100,88.16,-,-,0.307,Alto,-,888,110,2015
21,Puebla,21131,San Juan Atzompa,815,-,12.7,36.15,-,0.27,2.91,73.96,2.19,100,88.61,-,34.61,-0.043,Alto,-,1237,145,2000
21,Puebla,21146,Santa Catarina Tlaltempan,795,-,41.07,63.4,17.49,2.53,1.01,35.06,10.11,100,82.28,-,-,0.561,Alto,-,683,72,2005
21,Puebla,21133,San Mart�n Totoltepec,770,-,15.01,46.27,2.87,1.17,0.39,38.14,21.8,100,67.59,-,-,-0.229,Medio,-,1383,164,2005
21,Puebla,21131,San Juan Atzompa,765,-,11.04,27.02,13.26,0.4,1.45,64.36,1.77,100,84.22,-,-,-0.172,Medio,-,1334,161,2005
21,Puebla,21030, Coatepec                                         ,758,-,29.21,48.22,2.24,1.19,6.88,45.41,11.61,100,88.74,-,-,0.719,Alto,35.798,581,-,2010
21,Puebla,21095, La Magdalena Tlatlauquitepec                     ,756,-,8.91,37.57,96.89,1.72,3.92,75,11.5,100,83.78,-,-,-0.225,Medio,-,1399,172,1990
21,Puebla,21030,Coatepec,756,-,22.92,39.38,0,11.13,0.66,34.67,6.64,100,59.91,-,-,0.703,Alto,-,565,66,2015
21,Puebla,21146,Santa Catarina Tlaltempan,756,-,34.97,46.96,1.06,0.66,0.26,33.07,3.57,100,78.67,-,-,0.831,Alto,-,474,51,2015
21,Puebla,21135,San Miguel Ixitl�n,748,-,21.5,62.84,68.45,11.9,6.95,65.5,48.93,100,98.14,-,-,0.312,Alto,-,928,116,1990
21,Puebla,21030,Coatepec,729,-,37.1,58.27,0.7,5.68,4.21,58.72,15.9,100,87.45,-,-,0.741,Alto,-,560,56,2005
21,Puebla,21135,San Miguel Ixitl�n,727,-,20.51,60.05,-,3.88,1.14,51.76,50.73,100,94.83,-,11.47,0.345,Alto,-,890,106,2000
21,Puebla,21095, La Magdalena Tlatlauquitepec                     ,722,-,11.78,31.26,-,0.56,0,70.54,14.51,100,88.46,-,9.3,-0.252,Medio,-,1423,170,2000
21,Puebla,21133,San Mart�n Totoltepec,699,-,13.21,35.83,1.43,0,0,35,10.16,100,76.28,-,-,0.255,Alto,-,942,119,2015
21,Puebla,21146,Santa Catarina Tlaltempan,697,198,47,-,-,1.3,12.01,-,-,-,-,74.06,-,-0.079,Medio,-,1249,-,1995
21,Puebla,21146,Santa Catarina Tlaltempan,683,-,52.38,82.23,28.64,2.2,10.41,38.89,28.91,100,87.03,-,-,0.013,Medio,-,1179,145,1990
21,Puebla,21133,San Mart�n Totoltepec,676,-,21.05,66.37,73.73,4.29,100,66.67,23.52,100,58.99,-,-,0.272,Alto,-,969,118,1990
21,Puebla,21135,San Miguel Ixitl�n,651,162,21.4,-,-,6.61,8.76,-,-,-,-,69.89,-,0.209,Medio,-,981,-,1995
21,Puebla,21133, San Mart�n Totoltepec                            ,651,-,14.52,40.55,2.96,1.55,0,38.51,10.8,100,69.9,-,-,-0.004,Medio,27.633,1201,-,2010
21,Puebla,21131,San Juan Atzompa,616,139,16.43,-,-,0,98.7,-,-,-,-,96.92,-,0.565,Alto,-,686,-,1995
21,Puebla,21131,San Juan Atzompa,591,-,21.02,50,79.7,1.02,100,71.11,5.25,100,91.3,-,-,0.406,Alto,-,845,104,1990
21,Puebla,21135, San Miguel Ixitl�n                               ,586,-,12.78,50.11,11.26,7.51,3.25,39.42,18.43,100,82.98,-,-,0.574,Alto,34.153,700,-,2010
21,Puebla,21135,San Miguel Ixitl�n,574,-,18.48,53.79,12.54,7.07,1.59,47.37,29.15,100,90.13,-,-,0.464,Alto,-,766,82,2005
21,Puebla,21095, La Magdalena Tlatlauquitepec                     ,484,-,13.51,26.15,4.76,1.26,1.67,56.67,6.63,100,75,-,-,0.012,Medio,27.813,1184,-,2010
21,Puebla,21135,San Miguel Ixitl�n,477,-,14.93,46.03,2.94,2.96,2.94,29.07,14.26,100,74.66,-,-,0.596,Alto,-,640,75,2015
21,Puebla,21095,La Magdalena Tlatlauquitepec,469,-,5.06,15.38,2.35,1.92,2.13,47.97,2.99,100,70.49,-,-,-0.162,Medio,-,1305,161,2015
21,Puebla,21095, La Magdalena Tlatlauquitepec                     ,426,-,13.89,31.82,10.34,1.44,0.96,63.33,18.75,100,84.08,-,-,0.047,Alto,-,1150,138,2005
21,Puebla,21095, La Magdalena Tlatlauquitepec                     ,419,91,21.51,-,-,0.24,2.15,-,-,-,-,19.81,-,-0.416,Medio,-,1530,-,1995
22,Quer�taro de Arteaga,22014,Quer�taro,878931,-,2.52,8.52,0.47,0.11,1.89,17.68,1.03,13.58,18.89,-,-,-1.765,Muy bajo,-,2428,17,2015
22,Quer�taro de Arteaga,22014, Quer�taro                                        ,801940,-,3.33,10.22,1.06,0.56,2.04,24.2,3.04,13.58,22.46,-,-,-1.797,Muy bajo,7.365,2416,-,2010
22,Quer�taro de Arteaga,22014,Quer�taro,734139,-,4.18,11.58,2.08,0.86,2.15,27.2,4.72,11.23,26.91,-,-,-1.821,Muy bajo,-,2414,18,2005
22,Quer�taro de Arteaga,22014,Quer�taro,641386,-,5.1,15.53,-,1.58,2.24,32.95,4.49,12.18,29.79,-,4.64,-1.879,Muy bajo,-,2411,18,2000
22,Quer�taro de Arteaga,22014,Quer�taro,559222,119315,6.4,-,-,1.49,2.22,-,-,-,-,9.32,-,-1.798,Muy bajo,-,2406,-,1995
22,Quer�taro de Arteaga,22014,Quer�taro,456458,-,8.1,24.46,13.01,3.56,5.35,43.99,6.43,11.82,48.62,-,-,-1.909,Muy bajo,-,2359,18,1990
22,Quer�taro de Arteaga,22016,San Juan del R�o,268408,-,4.18,11.79,2.42,0.42,1.45,24.78,1.07,35.47,34.16,-,-,-1.297,Muy bajo,-,2259,16,2015
22,Quer�taro de Arteaga,22016, San Juan del R�o                                 ,241699,-,5.41,14.75,4.34,1.08,1.76,32.3,2.65,35.47,37.08,-,-,-1.316,Muy bajo,12.805,2240,-,2010
22,Quer�taro de Arteaga,22016,San Juan del R�o,208462,-,7.08,17.61,7.34,1.35,1.36,36.06,3.4,34.37,41.89,-,-,-1.338,Muy bajo,-,2258,16,2005
22,Quer�taro de Arteaga,22006,Corregidora,181684,-,2.25,7.49,0.28,0.18,2.7,13.33,0.95,20.81,12.86,-,-,-1.878,Muy bajo,-,2444,18,2015
22,Quer�taro de Arteaga,22016,San Juan Del R�o,179668,-,8.48,23.81,-,2.51,1.29,43.38,3.85,41.82,46.38,-,14.49,-1.295,Muy bajo,-,2207,16,2000
22,Quer�taro de Arteaga,22011,El Marqu�s,156275,-,4.84,13.61,1.1,0.49,5.79,32.08,1.86,75.48,22.36,-,-,-1.051,Bajo,-,2094,15,2015
22,Quer�taro de Arteaga,22016,San Juan Del R�o,154922,31672,10.36,-,-,3.63,4.13,-,-,-,-,26.51,-,-1.131,Bajo,-,2074,-,1995
22,Quer�taro de Arteaga,22006, Corregidora                                      ,143073,-,3.23,10.11,1.53,0.75,7.95,20.42,3.18,20.81,16.44,-,-,-1.825,Muy bajo,7.054,2421,-,2010
22,Quer�taro de Arteaga,22016,San Juan del R�o,126555,-,14.18,38.27,33.47,9.13,12.13,58.38,7.49,51.28,65.24,-,-,-1.037,Bajo,-,2006,17,1990
22,Quer�taro de Arteaga,22011, El Marqu�s                                       ,116458,-,7.82,21.55,5.9,2.01,7.46,48.67,5.97,75.48,26.76,-,-,-0.777,Bajo,18.896,1855,-,2010
22,Quer�taro de Arteaga,22006,Corregidora,104218,-,4.55,13.59,2.19,0.84,5.91,27.13,3.91,22.43,30.68,-,-,-1.695,Muy bajo,-,2381,17,2005
22,Quer�taro de Arteaga,22011, El Marqu�s                                       ,79743,-,11.88,29.27,13.54,2.07,5.56,57.67,8.51,89.48,44.77,-,-,-0.506,Medio,-,1632,12,2005
22,Quer�taro de Arteaga,22006,Corregidora,74558,-,7.22,21.51,-,2.53,4.29,40.44,5.35,29.32,33.97,-,7.43,-1.554,Muy bajo,-,2304,17,2000
22,Quer�taro de Arteaga,22011, El Marqu�s                                       ,71397,-,13.83,37.67,-,4.16,2.73,65.02,10.87,87.35,49.57,-,23.14,-0.508,Medio,-,1617,12,2000
22,Quer�taro de Arteaga,22017,Tequisquiapan,70742,-,5.51,15.6,1.58,0.63,1.41,32.47,1.25,44.22,41.77,-,-,-0.98,Bajo,-,2033,14,2015
22,Quer�taro de Arteaga,22004,Cadereyta de Montes,69549,-,10.14,23.61,19.51,2.8,5.56,41.13,2.81,79.2,48.07,-,-,-0.007,Medio,-,1169,5,2015
22,Quer�taro de Arteaga,22012,Pedro Escobedo,68313,-,5.36,16.2,2.21,1.31,0.63,35.33,2.18,63.69,36.53,-,-,-0.86,Bajo,-,1946,13,2015
22,Quer�taro de Arteaga,22004, Cadereyta de Montes                              ,64183,-,13.36,29.25,26.96,5.76,8.84,50.24,5.93,79.2,54.1,-,-,0.061,Medio,28.366,1138,-,2010
22,Quer�taro de Arteaga,22012, Pedro Escobedo                                   ,63966,-,7.79,22.93,6.22,1.78,2.8,48.85,5.33,63.69,34.98,-,-,-0.766,Bajo,19.02,1848,-,2010
22,Quer�taro de Arteaga,22017, Tequisquiapan                                    ,63413,-,7.71,19.94,4.3,1.48,3.1,44.43,3.74,44.21,37.93,-,-,-0.963,Bajo,16.786,2010,-,2010
22,Quer�taro de Arteaga,22005,Col�n,62667,-,8.4,21.58,9.48,0.87,1.46,46.03,1.84,78.52,34.38,-,-,-0.414,Medio,-,1538,11,2015
22,Quer�taro de Arteaga,22001, Amealco de Bonfil                                ,62197,-,17.46,37.49,35.11,8.49,5.25,49.96,7.62,87.62,67.17,-,-,0.563,Alto,34.034,712,-,2010
22,Quer�taro de Arteaga,22001,Amealco de Bonfil,61259,-,12.31,30.76,16.15,2.48,2.55,36.28,3.15,87.62,54.66,-,-,0.101,Alto,-,1081,3,2015
22,Quer�taro de Arteaga,22011, El Marqu�s                                       ,60680,10765,15.64,-,-,5.03,5.05,-,-,-,-,45.85,-,-0.502,Medio,-,1595,-,1995
22,Quer�taro de Arteaga,22006,Corregidora,59855,11882,10.49,-,-,6.08,7.59,-,-,-,-,19.92,-,-1.045,Bajo,-,2018,-,1995
22,Quer�taro de Arteaga,22005, Col�n                                            ,58171,-,11.28,27.68,18.74,3,1.63,56.69,6,78.52,33.46,-,-,-0.32,Medio,24.06,1470,-,2010
22,Quer�taro de Arteaga,22004,Cadereyta de Montes,57204,-,16.95,35.44,31.3,10.72,14.86,55.15,16.01,78.67,62.02,-,-,0.126,Alto,-,1080,8,2005
