"date","time","size","version","os","country","ip_id"
"2020-04-24","14:29:25",87660328,"4.0.0","win","IT",4471
"2020-04-24","14:29:33",87660975,"4.0.0","win","IT",4472
"2020-04-24","14:29:58",86604270,"3.6.3patched","win","US",100
"2020-04-24","14:29:56",74038886,"4.0.0","win","CN",4473
"2020-04-24","14:30:11",30200650,"3.4.1","src","US",15
"2020-04-24","14:30:40",87564166,"4.0.0","win","US",256
"2020-04-24","14:30:44",87564166,"4.0.0","win",NA,3
"2020-04-24","14:30:57",81045845,"latest","osx","US",38
"2020-04-24","14:30:43",87564166,"4.0.0","win","IT",2728
"2020-04-24","14:30:45",87564166,"4.0.0","win","US",100
"2020-04-24","14:31:27",81774921,"3.6.3","osx","US",14
"2020-04-24","14:31:29",81774911,"3.6.3","osx","US",14
"2020-04-24","14:31:22",33347638,"3.6.3","src","US",4474
"2020-04-24","14:31:22",87564166,"4.0.0","win",NA,3
"2020-04-24","14:31:26",87660193,"4.0.0","win","IN",2064
"2020-04-24","14:31:25",65980,"3.6.1","src","CN",49
"2020-04-24","14:31:21",86429662,"3.6.3","win","US",4475
"2020-04-24","14:31:32",81774921,"3.6.3","osx","US",14
"2020-04-24","14:31:37",81774921,"3.6.3","osx","US",14
"2020-04-24","14:31:30",81774921,"3.6.3","osx","US",14
"2020-04-24","14:31:45",87661551,"4.0.0","win","NL",4476
"2020-04-24","14:31:46",87564153,"4.0.0","win","KR",1142
"2020-04-24","14:31:58",30497062,"3.6.1","src","CN",4477
"2020-04-24","14:32:11",87564166,"4.0.0","win","US",100
"2020-04-24","14:32:14",33212305,"4.0.0","src",NA,3
"2020-04-24","14:32:17",81137961,"3.6.2","osx",NA,3
"2020-04-24","14:32:20",87564164,"4.0.0","win","US",4478
"2020-04-24","14:32:15",87660292,"4.0.0","win",NA,3
"2020-04-24","14:32:37",87660281,"4.0.0","win","IN",4479
"2020-04-24","14:32:41",81148302,"3.6.3.nn","osx",NA,3
"2020-04-24","14:32:35",87708511,"devel","win","US",100
"2020-04-24","14:32:36",87564157,"4.0.0","win","UZ",4480
"2020-04-24","14:32:39",87661160,"4.0.0","win","MY",4481
"2020-04-24","14:32:47",87666980,"4.0.0","win",NA,3
"2020-04-24","14:32:49",71850133,"4.0.0","win","ZA",4482
"2020-04-24","14:33:12",81774923,"3.6.3","osx","US",38
"2020-04-24","14:33:15",86429665,"3.6.3","win","US",4483
"2020-04-24","14:33:08",81774922,"3.6.3","osx","US",38
"2020-04-24","14:33:16",86429665,"3.6.3","win","US",4484
"2020-04-24","14:33:18",81774920,"3.6.3","osx","US",31
"2020-04-24","14:33:25",81774921,"3.6.3","osx","US",14
"2020-04-24","14:33:30",37072348,"3.6.3","osx",NA,3
"2020-04-24","14:33:13",87660516,"4.0.0","win","RO",4485
"2020-04-24","14:33:28",87564156,"4.0.0","win","UY",4486
"2020-04-24","14:33:22",28167326,"4.0.0","win","CN",4487
"2020-04-24","14:33:26",81774920,"3.6.3","osx","US",31
"2020-04-24","14:33:37",81774920,"3.6.3","osx","US",31
"2020-04-24","20:13:28",40980416,"4.0.0","win","TR",4488
"2020-04-24","20:13:37",87670350,"4.0.0","win","KR",664
"2020-04-24","20:13:39",87660940,"4.0.0","win","US",867
"2020-04-24","20:13:37",87564163,"4.0.0","win",NA,3
"2020-04-24","20:13:34",88143616,"4.0.0","osx",NA,3
"2020-04-24","20:13:58",87667807,"4.0.0","win","US",4489
"2020-04-24","20:14:22",87683665,"4.0.0","win","CH",4490
"2020-04-24","20:14:30",88147122,"4.0.0","osx",NA,3
"2020-04-24","20:14:35",87662713,"4.0.0","win","PE",4491
"2020-04-24","20:14:42",87564156,"4.0.0","win","US",4492
"2020-04-24","20:14:50",87662882,"4.0.0patched","win","US",35
"2020-04-24","20:14:42",87667615,"4.0.0","win","US",4493
"2020-04-24","20:15:13",87661723,"4.0.0","win","BY",4494
"2020-04-24","20:15:24",33210946,"4.0.0","src","BE",4495
"2020-04-24","20:15:25",87564163,"4.0.0","win","GB",2747
"2020-04-24","20:15:39",79426936,"3.6.1","osx",NA,3
"2020-04-24","20:15:48",87665891,"4.0.0patched","win","US",4
"2020-04-24","20:15:48",87664744,"4.0.0patched","win","US",100
"2020-04-24","20:15:56",87660344,"4.0.0","win","CL",4496
"2020-04-24","20:15:59",33308720,"3.6.3","src","US",4497
"2020-04-24","20:16:03",87664819,"4.0.0","win","US",11
"2020-04-24","20:16:04",81774920,"3.6.3","osx","US",14
"2020-04-24","20:15:57",87660615,"4.0.0","win","CA",1492
"2020-04-24","20:16:15",81774920,"3.6.3","osx","US",14
"2020-04-24","20:16:46",88152295,"4.0.0","osx","GB",4498
"2020-04-24","20:16:52",33210924,"4.0.0","src","US",4499
"2020-04-24","20:16:55",87564156,"4.0.0","win","PL",4500
"2020-04-24","20:16:50",361097,"4.0.0","src","US",4499
"2020-04-24","20:16:51",87663477,"4.0.0","win",NA,3
"2020-04-24","20:17:10",88146558,"4.0.0","osx","US",4501
"2020-04-24","20:17:30",1031967,"4.0.0","win","ID",881
"2020-04-24","20:17:28",87661515,"4.0.0","win","CO",4502
"2020-04-24","20:17:39",87564166,"4.0.0","win","US",4503
"2020-04-24","20:17:43",87663027,"4.0.0","win","FR",4504
"2020-04-24","20:17:32",74971760,"3.3.3","osx",NA,3
"2020-04-24","20:17:50",81774920,"3.6.3","osx","US",14
"2020-04-24","20:17:48",81774920,"3.6.3","osx","US",14
"2020-04-24","20:17:57",87660823,"4.0.0","win",NA,3
"2020-04-24","20:18:06",87662838,"4.0.0","win","US",4
"2020-04-24","20:18:03",13626820,"4.0.0","win","US",4505
"2020-04-24","20:17:58",87564163,"4.0.0","win","US",4506
"2020-04-24","20:18:27",87667709,"4.0.0","win","SE",4507
"2020-04-24","08:00:11",86525845,"3.6.3","win","KR",4508
"2020-04-24","08:00:12",81864840,"3.6.3","osx","DE",4509
"2020-04-24","08:00:26",81871337,"3.6.3","osx","AU",4510
"2020-04-24","08:00:37",81774911,"3.6.3","osx","US",14
"2020-04-24","08:00:56",86524482,"3.6.3","win","US",4511
"2020-04-24","08:00:52",86429659,"3.6.3","win","CN",4512
"2020-04-24","08:01:00",81774920,"3.6.3","osx","US",14
"2020-04-24","08:00:50",86526802,"3.6.3","win","JP",4513
"2020-04-24","08:01:20",25209141,"3.6.3","win","DE",4514
"2020-04-24","08:01:14",539,"3.6.3","win","SE",248
"2020-04-24","08:01:14",14676,"3.6.3","win","SE",248
"2020-04-24","08:01:54",81774920,"3.6.3","osx","US",14
"2020-04-24","08:02:00",81774920,"3.6.3","osx","US",14
"2020-04-24","08:02:07",86429655,"3.6.3","win","US",4515
"2020-04-24","08:02:04",81774919,"3.6.3","osx","US",31
"2020-04-24","08:02:15",86429660,"3.6.3","win","FR",4516
"2020-04-24","08:02:19",81774919,"3.6.3","osx","US",31
"2020-04-24","08:02:30",81774920,"3.6.3","osx","US",14
"2020-04-24","08:02:31",86524524,"3.6.3","win",NA,3
"2020-04-24","08:02:32",87603762,"devel","win","US",4517
"2020-04-24","08:02:33",86429666,"3.6.3","win","US",4518
"2020-04-24","08:02:37",86429666,"3.6.3","win","US",4519
"2020-04-24","08:02:41",86526839,"3.6.3","win","DE",4520
"2020-04-24","08:02:59",81774920,"3.6.3","osx","US",14
"2020-04-24","08:03:13",1050337,"3.6.0","osx",NA,3
"2020-04-24","08:03:27",1036722,"3.6.3","win","CN",542
"2020-04-24","08:03:20",86524480,"3.6.3","win","JP",854
"2020-04-24","08:03:08",86524461,"3.6.3","win",NA,3
"2020-04-24","18:53:40",87663556,"4.0.0","win","US",4521
"2020-04-24","18:53:54",88140702,"4.0.0","osx","PL",4522
"2020-04-24","18:53:52",87661171,"4.0.0","win","US",4523
"2020-04-24","18:54:11",86429655,"3.6.3","win","US",4524
"2020-04-24","18:54:11",81774921,"3.6.3","osx","US",14
"2020-04-24","18:54:18",87663880,"4.0.0patched","win","US",11
"2020-04-24","18:54:24",86429665,"3.6.3","win","US",4525
"2020-04-24","18:54:46",81774916,"3.6.3","osx","US",31
"2020-04-24","18:54:39",87564165,"4.0.0","win","RU",4526
"2020-04-24","18:54:44",87564155,"4.0.0","win","US",4527
"2020-04-24","18:54:54",86429665,"3.6.3","win","US",4528
"2020-04-24","18:54:54",87679562,"4.0.0","win","RU",4529
"2020-04-24","18:55:08",87668490,"4.0.0","win","US",35
"2020-04-24","18:55:03",87564165,"4.0.0","win","AR",4530
"2020-04-24","18:55:23",3936280,"4.0.0","win","PE",4531
"2020-04-24","18:55:21",87660580,"4.0.0","win",NA,3
"2020-04-24","18:55:20",87564156,"4.0.0","win","ES",4532
"2020-04-24","18:55:42",87669966,"4.0.0","win","IT",4533
"2020-04-24","18:55:36",40104974,"4.0.0","win","PE",4531
"2020-04-24","18:56:17",87666005,"4.0.0","win",NA,3
"2020-04-24","18:56:30",87663018,"4.0.0","win","IT",4533
"2020-04-24","18:56:24",86533053,"3.6.3","win","RU",4534
"2020-04-24","18:56:41",88147777,"4.0.0","osx","CA",4535
"2020-04-24","18:56:34",87660300,"4.0.0","win",NA,3
"2020-04-24","18:56:50",87564156,"4.0.0","win","CA",4536
"2020-04-24","18:56:51",87564156,"4.0.0","win",NA,3
"2020-04-24","18:57:17",87660209,"4.0.0","win",NA,3
"2020-04-24","18:57:50",88142675,"4.0.0","osx",NA,3
"2020-04-24","18:57:50",87660454,"4.0.0","win","CH",4537
"2020-04-24","18:58:02",87661369,"4.0.0","win","PE",4538
"2020-04-24","18:57:59",87660478,"4.0.0","win","HR",4539
"2020-04-24","18:58:20",14554,"3.6.3","osx","US",4540
"2020-04-24","18:58:25",81868755,"3.6.3","osx","US",4540
"2020-04-24","09:23:39",86527638,"3.6.3","win","UA",4541
"2020-04-24","09:23:46",86429670,"3.6.3","win","FI",4542
"2020-04-24","09:23:59",81774916,"3.6.3","osx","US",31
"2020-04-24","09:24:00",81774917,"3.6.3","osx","US",31
"2020-04-24","09:24:01",86429666,"3.6.3","win","US",4543
"2020-04-24","09:24:33",1114568,"3.6.3","win","ID",4544
"2020-04-24","09:24:39",8092827,"3.6.3","win","ID",4544
"2020-04-24","09:25:06",86529090,"3.6.3","win","RO",4545
"2020-04-24","09:25:18",86429660,"3.6.3","win","IE",4546
"2020-04-24","09:25:17",1115754,"3.6.3","win","KZ",4547
"2020-04-24","09:25:23",15939748,"3.6.3","win","VN",4548
"2020-04-24","09:25:35",86541276,"3.6.3","win","CN",4549
"2020-04-24","09:25:40",86429659,"3.6.3","win",NA,3
"2020-04-24","09:25:51",86525156,"3.6.3","win","AT",4550
"2020-04-24","09:25:56",79382534,"3.6.0","osx","IN",4551
"2020-04-24","09:26:04",86525274,"3.6.3","win","RU",4552
"2020-04-24","09:26:16",86597871,"3.6.3patched","win","US",4
"2020-04-24","09:26:23",5211177,"3.6.3","osx","CN",546
"2020-04-24","09:26:37",81148991,"3.6.3.nn","osx",NA,3
"2020-04-24","09:26:32",86429671,"3.6.3","win","CN",4553
"2020-04-24","09:26:48",86429671,"3.6.3","win","BE",4554
"2020-04-24","09:26:57",86524544,"3.6.3","win","RU",4555
"2020-04-24","09:27:19",81866127,"3.6.3","osx","DE",4556
"2020-04-24","09:27:25",2100398,"3.6.3","osx","US",1848
"2020-04-24","09:27:23",86429671,"3.6.3","win","CN",4557
"2020-04-24","09:27:33",42041561,"3.6.3","win","PL",4558
"2020-04-24","09:27:56",86525837,"3.6.3","win","ES",4559
"2020-04-24","09:28:03",81774921,"3.6.3","osx","US",14
"2020-04-24","09:27:56",86524670,"3.6.3","win","US",4560
"2020-04-24","09:27:56",86524680,"3.6.3","win","DE",4561
"2020-04-24","18:38:47",87661743,"4.0.0","win","US",4562
"2020-04-24","18:38:47",87664818,"4.0.0","win","US",4563
"2020-04-24","18:38:38",87564163,"4.0.0","win","KW",4564
"2020-04-24","18:38:54",88140508,"4.0.0","osx","GR",4565
"2020-04-24","18:38:53",81148190,"3.6.3.nn","osx","CA",4566
"2020-04-24","18:39:06",87660596,"4.0.0","win",NA,3
"2020-04-24","18:39:06",87564167,"4.0.0","win","US",4567
"2020-04-24","18:39:09",87564155,"4.0.0","win",NA,3
"2020-04-24","18:39:15",87564166,"4.0.0","win","CO",3363
"2020-04-24","18:39:22",81045837,"3.6.2","osx","US",14
"2020-04-24","18:39:02",87660309,"4.0.0","win","US",4568
"2020-04-24","18:39:05",87662920,"4.0.0","win","US",4568
"2020-04-24","18:39:19",87564163,"4.0.0","win","US",4569
"2020-04-24","18:39:20",87664826,"4.0.0","win","PL",4570
"2020-04-24","18:39:24",4721366,"4.0.0","win",NA,3
"2020-04-24","18:39:19",81774920,"3.6.3","osx","US",14
"2020-04-24","18:39:21",87564156,"4.0.0","win","MX",4571
"2020-04-24","18:39:12",87660245,"4.0.0","win","US",4568
"2020-04-24","18:39:27",87661002,"4.0.0","win","SK",4572
"2020-04-24","18:39:33",87660651,"4.0.0","win","CO",4573
"2020-04-24","18:39:26",33210840,"4.0.0","src","US",2859
"2020-04-24","18:39:44",88140481,"4.0.0","osx","US",4339
"2020-04-24","18:39:51",81774920,"3.6.3","osx","US",14
"2020-04-24","18:39:50",5905103,"4.0.0","osx",NA,3
"2020-04-24","18:40:04",87660217,"4.0.0patched","win","US",100
"2020-04-24","18:40:00",87662223,"4.0.0patched","win","US",100
"2020-04-24","18:40:07",87564166,"4.0.0","win","US",4574
"2020-04-24","18:39:53",29523143,"3.6.3","win","IT",4575
"2020-04-24","18:40:16",87564163,"4.0.0","win","GB",3257
"2020-04-24","18:40:15",87660783,"4.0.0","win","KR",4576
"2020-04-24","18:40:17",87564167,"4.0.0","win","US",4577
"2020-04-24","18:40:35",392868,"3.6.3","win","US",4578
"2020-04-24","18:40:35",1048429,"3.6.3","osx","US",4578
"2020-04-24","18:40:41",1419368,"4.0.0","win","CH",4579
"2020-04-24","18:40:55",87564156,"4.0.0","win","DK",4580
"2020-04-24","18:40:59",87660859,"4.0.0","win",NA,3
"2020-04-24","18:40:59",2977252,"4.0.0","win","UA",1686
"2020-04-24","18:41:07",88142572,"4.0.0","osx","AR",4581
"2020-04-24","18:41:07",87564160,"4.0.0","win","KR",4582
"2020-04-24","18:41:09",87660319,"4.0.0","win",NA,3
"2020-04-24","18:41:31",88143606,"4.0.0","osx",NA,3
"2020-04-24","18:41:36",87660786,"4.0.0","win","US",4583
"2020-04-24","18:41:43",1144663,"3.3.1","src","US",4584
"2020-04-24","18:41:47",1063485,"3.2.4","src","US",4584
"2020-04-24","18:41:43",1079319,"3.6.3","src","US",4584
"2020-04-24","18:41:34",88141376,"4.0.0","osx","US",4585
"2020-04-24","18:41:43",1042026,"3.3.3","src","US",4584
"2020-04-24","18:41:43",1083757,"3.3.0","src","US",4584
"2020-04-24","18:41:43",1052813,"3.0.2","src","US",4584
"2020-04-24","18:41:47",1048428,"3.5.1","src","US",4584
"2020-04-24","18:41:43",1167466,"3.4.3","src","US",4584
"2020-04-24","18:41:47",1134005,"3.2.4","src","US",4584
"2020-04-24","18:41:43",1062517,"3.0.3","src","US",4584
"2020-04-24","18:41:47",1073645,"3.5.2","src","US",4584
"2020-04-24","18:41:43",1047790,"3.3.2","src","US",4584
"2020-04-24","18:41:47",1215093,"3.1.3","src","US",4584
"2020-04-24","18:41:43",1042455,"3.4.2","src","US",4584
"2020-04-24","18:41:43",1133925,"3.6.1","src","US",4584
"2020-04-24","18:41:47",1122554,"3.1.0","src","US",4584
"2020-04-24","18:41:43",1047924,"3.6.0","src","US",4584
"2020-04-24","18:41:43",1184605,"3.1.2","src","US",4584
"2020-04-24","18:41:47",1087930,"3.1.1","src","US",4584
"2020-04-24","18:41:47",1066210,"3.2.3","src","US",4584
"2020-04-24","18:41:43",1012373,"3.6.2","src","US",4584
"2020-04-24","18:41:47",1060679,"3.4.1","src","US",4584
"2020-04-24","18:41:49",1077533,"3.5.0","src","US",4584
"2020-04-24","18:41:47",1065769,"3.2.0","src","US",4584
"2020-04-24","18:41:47",1062583,"3.4.0","src","US",4584
"2020-04-24","18:41:49",1142028,"3.0.1","src","US",4584
"2020-04-24","18:41:47",1080429,"3.2.2","src","US",4584
"2020-04-24","18:41:47",1065295,"3.2.5","src","US",4584
"2020-04-24","18:41:47",1099890,"3.2.1","src","US",4584
"2020-04-24","18:41:49",1195919,"3.0.0","src","US",4584
"2020-04-24","18:41:43",808205,"3.4.4","src","US",4584
"2020-04-24","18:41:54",11097424,"4.0.0","win","AR",297
"2020-04-24","18:41:51",87669614,"4.0.0","win","BR",4586
"2020-04-24","18:41:53",87660316,"4.0.0","win",NA,3
"2020-04-24","18:41:49",1184685,"3.5.3","src","US",4584
"2020-04-24","18:42:01",81059167,"3.6.3.nn","osx","US",4587
"2020-04-24","18:42:07",2032792,"4.0.0","osx",NA,3
"2020-04-24","18:42:13",88140391,"4.0.0","osx",NA,3
"2020-04-24","18:42:32",88141006,"4.0.0","osx","US",4588
"2020-04-24","18:42:39",86429667,"3.6.3","win","US",4589
"2020-04-24","18:42:41",87660275,"4.0.0","win","DE",4590
"2020-04-24","18:42:52",87660944,"4.0.0","win","US",4591
"2020-04-24","18:42:55",81774920,"3.6.3","osx","US",14
"2020-04-24","18:41:56",87660220,"4.0.0patched","win","US",11
"2020-04-24","18:43:00",81774920,"3.6.3","osx","US",14
"2020-04-24","18:43:04",87564155,"4.0.0","win",NA,3
"2020-04-24","18:43:17",8818625,"4.0.0","win","MX",3645
"2020-04-24","18:43:21",87564166,"4.0.0","win",NA,3
"2020-04-24","18:43:10",87564166,"4.0.0","win","GB",4592
"2020-04-24","10:48:51",86607987,"3.6.3patched","win","US",35
"2020-04-24","10:49:08",86429661,"3.6.3","win","RU",4593
"2020-04-24","10:49:04",86529762,"3.6.3","win","US",4594
"2020-04-24","10:49:14",86429666,"3.6.3","win","CZ",4595
"2020-04-24","10:49:22",86525669,"3.6.3","win","GB",4596
"2020-04-24","10:49:28",74286549,"3.3.3","win","US",11
"2020-04-24","10:49:39",86525185,"3.6.3","win","HR",4597
"2020-04-24","10:49:48",86429669,"3.6.3","win","RU",4598
"2020-04-24","10:49:51",86524732,"3.6.3","win","HK",4599
"2020-04-24","10:50:00",86524958,"3.6.3","win","PL",4600
"2020-04-24","10:50:45",86429670,"3.6.3","win","NL",4601
"2020-04-24","10:50:57",81134725,"latest","osx","US",38
"2020-04-24","10:51:24",86429661,"3.6.3","win","RU",4598
"2020-04-24","10:51:24",86524833,"3.6.3","win","DE",4602
"2020-04-24","10:51:16",86597881,"3.6.3patched","win","US",4
"2020-04-24","10:51:59",86429667,"3.6.3","win","US",4603
"2020-04-24","10:51:46",86429660,"3.6.3","win","CZ",4595
"2020-04-24","10:51:54",86524517,"3.6.3","win",NA,3
"2020-04-24","10:52:07",86429660,"3.6.3","win","GB",4604
"2020-04-24","10:52:17",81865374,"3.6.3","osx","NG",1156
"2020-04-24","10:52:29",86524903,"3.6.3","win",NA,3
"2020-04-24","10:52:28",29859970,"3.6.3","win",NA,3
"2020-04-24","10:52:38",86534301,"3.6.3","win","US",4
"2020-04-24","10:53:02",86429665,"3.6.3","win","US",4605
"2020-04-24","10:53:05",30200643,"3.4.1","src",NA,3
"2020-04-24","09:14:07",81134739,"latest","osx","US",38
"2020-04-24","09:14:09",33312471,"3.6.2","src","US",4606
"2020-04-24","09:14:22",30500414,"3.6.1","src","US",4607
"2020-04-24","09:14:19",81134725,"latest","osx","US",38
"2020-04-24","09:14:24",86524614,"3.6.3","win","GB",4608
"2020-04-24","09:14:26",81774920,"3.6.3","osx","US",14
"2020-04-24","09:14:26",86525121,"3.6.3","win","BD",4609
"2020-04-24","09:14:57",86524686,"3.6.3","win","RU",1193
"2020-04-24","09:14:46",81867909,"3.6.3","osx",NA,3
"2020-04-24","09:14:57",81045844,"latest","osx","US",14
"2020-04-24","09:15:00",81045844,"latest","osx","US",14
"2020-04-24","09:15:09",86429670,"3.6.3","win","JP",4610
"2020-04-24","09:15:07",86525829,"3.6.3","win","HK",4611
"2020-04-24","09:15:08",14367186,"3.6.3","win","DE",1837
"2020-04-24","09:15:16",81864689,"3.6.3","osx","HK",4612
"2020-04-24","09:15:26",86525419,"3.6.3","win",NA,3
"2020-04-24","09:15:42",86429667,"3.6.3","win","GB",4613
"2020-04-24","09:15:42",33174481,"4.0.0","src","US",4614
"2020-04-24","09:15:52",86525040,"3.6.3","win","GB",4615
"2020-04-24","09:15:46",787108,"3.3.3","osx","IL",4616
"2020-04-24","09:16:00",86526155,"3.6.3","win",NA,3
"2020-04-24","09:16:03",74971448,"3.3.3","osx","IL",4616
"2020-04-24","09:16:29",86524582,"3.6.3","win","PK",4617
"2020-04-24","09:16:53",86528531,"3.6.3","win","IT",4618
"2020-04-24","09:16:54",86524536,"3.6.3","win",NA,3
"2020-04-24","09:17:02",86526173,"3.6.3","win",NA,3
"2020-04-24","09:17:11",15758498,"3.6.3","win","CH",847
"2020-04-24","09:17:40",29989234,"3.6.3","osx","NO",4619
"2020-04-24","09:17:51",86524687,"3.6.3","win",NA,3
"2020-04-24","09:18:17",82968985,"3.5.1","win","CN",1830
"2020-04-24","09:18:21",86429667,"3.6.3","win",NA,3
"2020-04-24","09:18:22",33210818,"4.0.0","src","IT",4620
"2020-04-24","09:18:21",7782208,"3.6.3","win","IN",4621
"2020-04-24","10:58:56",86429670,"3.6.3","win","RU",4622
"2020-04-24","10:59:14",86526743,"3.6.3","win","SE",4623
"2020-04-24","10:59:16",86528375,"3.6.3","win","RU",2329
"2020-04-24","10:59:20",86524465,"3.6.3","win","IN",4624
"2020-04-24","10:59:33",86524977,"3.6.3","win","BR",4625
"2020-04-24","10:59:35",82456239,"3.4.4","win","US",11
"2020-04-24","03:08:44",74973425,"3.3.3","osx",NA,3
"2020-04-24","03:08:55",81865015,"3.6.3","osx",NA,3
"2020-04-24","03:08:52",541,"3.6.3","osx","AU",4626
"2020-04-24","03:08:57",86524513,"3.6.3","win","IN",4627
"2020-04-24","03:09:24",14521,"2.11.0","osx","US",4628
"2020-04-24","03:09:51",86524507,"3.6.3","win","ID",4193
"2020-04-24","03:10:04",81869252,"3.6.3","osx","CL",4629
"2020-04-24","03:10:09",81774920,"3.6.3","osx","US",14
"2020-04-24","03:10:40",33308719,"3.6.3","src","US",4630
"2020-04-24","03:10:54",33308729,"3.6.3","src","US",4631
"2020-04-24","03:10:47",33308729,"3.6.3","src","US",4632
"2020-04-24","03:10:45",65983,"3.6.3","win","ID",4633
"2020-04-24","03:10:45",65983,"3.6.3","win","ID",4633
"2020-04-24","03:10:45",65984,"3.6.3","win","ID",4633
"2020-04-24","03:10:45",1049727,"3.6.3","win","ID",4633
"2020-04-24","03:10:53",86524615,"3.6.3","win","MX",4634
"2020-04-24","03:10:59",86528801,"3.6.3","win","KH",4635
"2020-04-24","03:11:02",33308729,"3.6.3","src","US",4636
"2020-04-24","03:11:04",33308729,"3.6.3","src","US",4637
"2020-04-24","03:11:17",86526094,"3.6.3","win","US",4638
"2020-04-24","03:11:40",86429670,"3.6.3","win",NA,3
"2020-04-24","03:12:02",458183,"3.6.3","win","ID",4633
"2020-04-24","03:12:02",64536,"3.6.3","win","ID",4633
"2020-04-24","03:12:19",87699959,"devel","win","US",11
"2020-04-24","03:12:21",86429671,"3.6.3","win","CN",4639
"2020-04-24","03:12:41",86524464,"3.6.3","win","ID",4640
"2020-04-24","03:12:49",81774920,"3.6.3","osx","US",14
"2020-04-24","03:12:44",86525465,"3.6.3","win",NA,3
"2020-04-24","03:12:54",86527405,"3.6.3","win","US",3136
"2020-04-24","03:13:03",86530521,"3.6.3","win","CN",4641
"2020-04-24","03:13:02",1354501,"3.6.3","win","ID",4196
"2020-04-24","03:13:07",86525285,"3.6.3","win","NP",4642
"2020-04-24","03:13:34",86524761,"3.6.3","win","US",4643
"2020-04-24","04:43:55",81864970,"3.6.3","osx","HK",4644
"2020-04-24","04:44:09",10586369,"3.6.1","src",NA,3
"2020-04-24","04:44:30",86429670,"3.6.3","win","HK",4645
"2020-04-24","04:44:37",86524462,"3.6.3","win","IN",4646
"2020-04-24","04:44:47",86429667,"3.6.3","win","TW",4647
"2020-04-24","04:44:39",86525651,"3.6.3","win","HK",4648
"2020-04-24","04:44:49",86524612,"3.6.3","win","TW",4649
"2020-04-24","04:45:31",197208,"3.6.3","win",NA,3
"2020-04-24","04:45:27",86525794,"3.6.3","win",NA,3
"2020-04-24","04:45:36",81774920,"3.6.3","osx","US",14
"2020-04-24","04:45:40",86529620,"3.6.3","win","US",81
"2020-04-24","04:45:54",86429667,"3.6.3","win","HK",4650
"2020-04-24","04:45:52",86533985,"3.6.3","win","CN",4651
"2020-04-24","04:46:06",81774920,"3.6.3","osx","US",14
"2020-04-24","04:45:58",1065476,"3.6.3","src","US",2960
"2020-04-24","04:46:18",86524661,"3.6.3","win",NA,3
"2020-04-24","04:46:37",86524686,"3.6.3","win","JP",4652
"2020-04-24","04:46:41",86429660,"3.6.3","win",NA,3
"2020-04-24","04:46:33",81774920,"3.6.3","osx","US",14
"2020-04-24","04:46:33",33308727,"3.6.3","src","US",2960
"2020-04-24","04:46:40",86529809,"3.6.3","win","CN",4653
"2020-04-24","04:46:43",86528914,"3.6.3","win","UA",4654
"2020-04-24","04:47:08",86527650,"3.6.3","win",NA,3
"2020-04-24","04:47:13",86531205,"3.6.3","win","US",4
"2020-04-24","04:47:27",29588224,"3.6.3","win",NA,3
"2020-04-24","04:48:07",81774920,"3.6.3","osx","US",14
"2020-04-24","01:03:36",81774919,"3.6.3","osx","US",14
"2020-04-24","01:03:44",74972697,"3.3.3","osx","US",266
"2020-04-24","01:03:56",86524568,"3.6.3","win",NA,3
"2020-04-24","01:04:14",81774916,"3.6.3","osx","US",31
"2020-04-24","01:04:03",86429666,"3.6.3","win","US",4655
"2020-04-24","01:04:25",86429671,"3.6.3","win","US",3891
"2020-04-24","01:04:52",81774920,"3.6.3","osx","US",14
"2020-04-24","01:05:11",81774920,"3.6.3","osx","US",14
"2020-04-24","01:05:34",81774920,"3.6.3","osx","US",14
"2020-04-24","01:05:53",81774920,"3.6.3","osx","US",14
"2020-04-24","01:05:40",81774920,"3.6.3","osx","US",14
"2020-04-24","01:05:55",86429671,"3.6.3","win","US",3891
"2020-04-24","01:05:51",86429666,"3.6.3","win","US",4656
"2020-04-24","01:05:59",86528522,"3.6.3","win","US",6
"2020-04-24","01:06:09",86548364,"3.6.3","win",NA,3
"2020-04-24","01:06:15",81774919,"3.6.3","osx","US",31
"2020-04-24","01:06:17",81774920,"3.6.3","osx","US",14
"2020-04-24","01:06:36",86527424,"3.6.3","win","HK",4657
"2020-04-24","01:06:15",86524712,"3.6.3","win","ID",4658
"2020-04-24","01:06:46",86524766,"3.6.3","win","US",4659
"2020-04-24","01:07:05",86429666,"3.6.3","win","US",4660
"2020-04-24","01:07:29",81774920,"3.6.3","osx","US",14
"2020-04-24","01:07:48",81774920,"3.6.3","osx","US",14
"2020-04-24","01:07:48",86429666,"3.6.3","win","US",4661
"2020-04-24","01:08:03",86528086,"3.6.3","win","CA",4662
"2020-04-24","08:28:31",86525525,"3.6.3","win","IL",4663
"2020-04-24","08:28:43",86525155,"3.6.3","win","PK",4664
"2020-04-24","08:28:53",86429671,"3.6.3","win",NA,3
"2020-04-24","08:29:05",86529458,"3.6.3","win","NZ",4665
"2020-04-24","08:29:03",79372004,"3.6.0","osx","NP",4666
"2020-04-24","08:29:13",851034,"devel","win","RU",1631
"2020-04-24","08:29:22",86429667,"3.6.3","win",NA,3
"2020-04-24","08:29:29",33210919,"4.0.0","src","FR",4332
"2020-04-24","08:29:30",27981943,"3.6.3","win","US",1632
"2020-04-24","08:29:35",81867815,"3.6.3","osx","RU",4667
"2020-04-24","08:30:03",87603757,"devel","win","RU",1631
