"Date","NO","NO2","NOx","NH3","CO","SO2","O3","Benzene","Toluene"
2016-10-04,24.07,45.35,41.13,14.02,1.03,24.17,25.85,6.3,14.84
2016-10-05,24.25,44.43,40.98,15.85,1.03,25.07,20.23,7.69,15.89
2016-10-06,28.9,41.1,44.03,16.59,0.97,17.9,31.39,7.79,15.09
2016-10-07,27.42,42.34,41.06,16.35,0.76,13.62,19.19,6.28,11.41
2016-10-08,37.53,50.06,53.46,14.86,1.23,20.11,11.78,7.22,13.5
2016-10-09,18.73,42.1,34.46,14.2,0.82,19.9,16.01,6.67,15.84
2016-10-10,23.78,40.62,38.55,14.28,1.06,22.14,26.02,7.23,14.21
2016-10-11,22.09,30.35,31.25,15.63,1.15,11.31,28.35,8.11,13.94
2016-10-14,37.46,88.72,71.16,12.63,1.34,17.6,14.47,9.45,14.82
2016-10-18,18.3,45.39,37.2,16.54,1.1,14.24,47.41,6.12,10.52
2016-10-19,10.22,50.18,33.13,16.96,1.04,12.48,42.08,6.08,9.45
2016-10-20,12.26,56.35,37.63,14.86,1.13,15.17,43.97,8,11.6
2016-10-21,18.34,60.75,43.29,14.18,1.23,13.5,33.92,7.63,12.9
2016-10-22,23.2,68.56,51.78,15.93,1.34,18.09,28.29,8.7,14.62
2016-10-23,17.85,67.64,46.25,9.58,1.19,26.49,30,7.92,13.84
2016-10-24,33.73,83.01,60.72,14.34,1.5,33.28,38.47,9.72,16.83
2016-10-25,26.17,62.1,50.81,18.51,1.29,22.65,39.3,7.79,18.4
2016-10-26,21.42,67.62,48.9,19.04,1.21,15.88,44.27,7.87,15.33
2016-10-27,4.61,26.48,17.43,17.51,0.8,12.67,53.25,4.23,5.96
2016-10-28,7.7,32.65,22.73,18.43,1.01,6.99,53.31,4.99,10.19
2016-10-29,4.92,25,18.04,14.71,0.86,7.73,26.08,4.04,10.17
2016-10-30,4.97,24.3,15.52,12.08,0.79,14.42,44.42,3.77,5.9
2016-10-31,4.27,29.01,19.39,11.75,0.97,10.38,52.16,4.74,7.05
2016-11-01,9.34,43.66,29.3,10.9,1.06,11.89,38.43,6.76,9.73
2016-11-02,4.61,19.09,13.81,10.7,0.77,7.61,34.08,3.21,6.48
2016-11-03,5.17,18.55,13.97,10.38,0.77,9.45,36.52,3.31,6.3
2016-11-04,7.27,17.48,13.97,8.39,0.67,5.62,24.79,2.93,5.79
2016-11-05,7.57,21.59,16.19,7.69,0.71,8.4,31.53,2.96,5.39
2016-11-06,13.64,45.09,32.12,8.72,1.05,14.04,38.94,5.37,8.04
2016-11-07,10.83,54.12,35.49,9.21,1.21,12.59,40.8,6.42,11.87
2016-11-08,24.19,70.94,46.62,10.33,1.46,18.95,34.74,8.58,13.49
2016-11-09,31.77,71.81,58.66,12.69,1.61,26.27,39.16,8,12.33
2016-11-10,19.14,51.12,32.27,15.22,1.81,32.42,29.42,4.56,8.12
2016-11-11,24.41,61.14,49.08,15.74,1.64,19.71,56,9.18,14.26
2016-11-12,16.46,60.94,43,16.97,1.62,19.54,67.32,8.59,12.78
2016-11-13,3.86,28.57,16.77,15.63,1.2,8.27,80,5.07,8.23
2016-11-14,3.53,26.66,16.63,14.09,1.15,9.79,75.77,5,7.55
2016-11-15,3.72,26.07,16.54,12.74,1.13,8.59,70.65,5.25,6.77
2016-11-16,3.44,23.94,15.26,12.01,1.18,10.66,92.13,5.22,6.49
2016-11-17,3.77,31.02,18.94,11.23,1.14,12.94,97.23,5.33,8.33
2016-11-18,4.09,33.96,18.8,10.81,1.11,12.68,91.7,4.93,6.79
2016-11-19,11.55,61.25,38.44,10.06,1.45,17.52,56.33,7.97,11.32
2016-11-20,15.84,63.11,42.55,10.25,1.53,16.82,56.55,8.63,12.55
2016-11-21,19.17,68.27,45.92,12.38,1.59,18.76,48.74,9.13,13.33
2016-11-22,29.12,72.33,50.9,13.21,1.74,22,41.06,10.13,14.93
2016-11-23,32.81,71.71,57.21,17.92,1.71,22.92,42.1,9.32,14.46
2016-11-24,27.7,81.21,51.17,19.94,1.6,25.38,40.32,9.24,14.49
2016-11-25,33.02,85.44,55.92,21.23,1.64,25.54,38.35,13.52,25.99
2016-11-26,34.01,80.13,65.55,23.54,1.68,40.55,43.78,10.03,16.13
2016-11-27,21.07,69.96,49.77,21.14,1.58,20.38,53.4,8.31,14.98
2016-11-28,15.35,63.18,42.25,20.06,1.55,23.3,61.76,8.07,14.36
2016-11-29,28.1,68.05,49,17.8,1.64,24.5,57.9,11.08,12.79
2016-11-30,26.05,71.79,54.43,17.33,1.53,21.3,63.94,9.88,12.74
2016-12-01,3.95,25.19,16.29,14.95,1,11.07,85.63,4.85,7.16
2016-12-02,5.24,30.56,19.88,12.69,0.99,6.67,58.45,5,7.78
2016-12-03,4.72,26.56,17.54,12.21,0.94,8,55.43,4.24,6.35
2016-12-04,3.81,24.96,14.98,13.43,0.98,6.34,88.45,4.93,6.05
2016-12-05,4.47,30.06,19.03,12.76,1.06,8.32,86.68,5.29,6.24
2016-12-06,4.38,28.66,18.28,11.01,1,10.04,76.9,4.86,6.39
2016-12-07,6.98,36.44,22.96,11.29,1.04,27.9,68.2,5.12,7.54
2016-12-08,21.16,58.46,44.28,13.02,1.49,34.58,56.16,8.49,11.29
2016-12-09,11.34,57.17,37.35,14.36,1.41,37.75,68.11,7.45,9.57
2016-12-10,4.68,36.03,22.09,12.89,1.19,35.72,91.9,5.69,7.33
2016-12-11,4.18,20.92,13.28,11.64,1.02,33.88,84.98,4.67,6.39
2016-12-12,4.2,18.21,13.03,10.59,0.96,34.07,87.04,4.04,4.68
2016-12-13,3.86,18.08,13.73,10.72,0.96,32.54,93.76,4.34,4.75
2016-12-14,4.05,22.56,15.08,12.02,1.15,31.35,90.96,5.54,5.84
2016-12-15,4.18,30.64,19.09,11.53,1.18,31.52,83.67,5.81,6.53
2016-12-16,8.7,46.05,29.97,9.93,1.14,32.89,61.72,5.59,8.82
2016-12-17,24.59,65.42,49.38,11.01,1.49,31.48,52.04,8.75,11.76
2016-12-18,36.33,67.64,59.39,12.79,1.48,18.63,56.03,8.97,12.18
2016-12-19,25.37,74.72,56.34,14.22,1.55,18.98,56.84,9.29,14.33
2016-12-20,34.99,77.27,56.04,14.55,1.53,19.86,58.88,9.29,13.28
2016-12-21,42.75,77.15,65.42,17.05,1.82,23.87,54.52,10.4,12.42
2016-12-22,36.66,77.47,64.63,17.05,1.84,21.77,51.71,10.26,13.83
2016-12-23,40.45,71.11,52.61,16.19,1.67,20.15,50.28,11.28,18.38
2016-12-24,19.87,48.03,37.06,14.96,1.48,18.57,83.35,6.1,9.62
2016-12-25,50.66,64.9,68.48,16.48,1.63,14.27,46.2,9.52,12.96
2016-12-27,31.18,53.96,53.86,15.33,1.55,12.91,55.78,7.9,11.25
2016-12-28,4.13,41.25,24.23,18.3,1.52,11,92.97,7.57,7.69
2016-12-29,20.37,57.45,44.24,17.17,1.69,8.02,65.25,9.4,10.33
2016-12-30,29.71,53.1,49.12,15.55,1.67,5.13,65.98,8.39,9.7
2016-12-31,19.61,55.17,42.59,13.73,1.57,6.8,56.32,8.04,10.17
2017-01-01,9.2,38.43,25.57,11.49,1.38,1.44,55.05,6.13,8.99
2017-01-02,4.34,33.05,19.33,11.28,1.1,1.23,49.63,4.33,7
2017-01-03,32.35,42.11,46.79,13.2,1.32,6.48,50.55,7.39,9.91
2017-01-04,14.68,46.67,34.77,15.92,1.39,4.81,64.8,6.96,8.48
2017-01-05,4.1,29.76,17.58,15.04,1.27,5.03,92.19,5.95,7.01
2017-01-06,8.34,39.5,26.54,13.31,1.22,7.2,85.63,5.19,7.27
2017-01-07,28.39,59.46,50.1,12.24,1.41,6.3,54.57,7.66,9.94
2017-01-08,26.36,51.83,42.99,11.47,1.35,3.42,56.85,7.5,9.97
2017-01-09,30.36,60.14,51.93,12.74,1.46,6.48,47.06,7.75,11.21
2017-01-10,37.11,63.83,59.85,13.36,1.5,13.46,39.83,7.54,11.51
2017-01-11,23.46,52.63,46.57,13.92,1.36,16.88,41.86,6.27,12.3
2017-01-12,29.48,41.29,42.14,14.6,1.28,7.78,49.79,5.73,9.67
2017-01-13,4.86,28.97,18.79,15.76,1.21,4.35,76.59,4.56,5.77
2017-01-14,3.86,18.95,13.18,13.54,0.95,3.3,90.96,3.5,4.92
2017-01-15,3.89,23.54,15.42,13.1,0.98,4.77,105.22,3.72,5.78
2017-01-16,10.99,57.83,37.45,13.76,1.42,8.65,64.86,6.43,9.81
2017-01-17,21.88,68.69,50.86,14.33,1.54,18.4,67.78,5.11,7.06
2017-01-18,19.8,70.47,50.17,14.2,1.48,15.37,60.23,0,0
2017-01-19,4.09,30.17,18.84,13.78,1.1,5.99,104.87,0,0
2017-01-20,4.28,29.97,18.88,14.36,1.11,4.71,109.76,0,0
2017-01-21,4.27,33.64,20.69,17.02,1.21,12.21,153.23,0,0
2017-01-22,4.4,33.51,19.58,12.92,1.18,3.76,103.82,0,0
2017-01-23,11.79,51.04,32.67,12.48,1.26,8.36,73.47,1.12,1.49
2017-01-24,23.55,56.26,44.97,14.51,1.31,6.47,55.26,11.25,15.29
2017-01-25,4.66,30,16.93,14.17,1.05,7.12,94.31,7.01,12.18
2017-01-26,3.74,25.96,15.4,15.25,1.12,4.77,100.61,8.61,13.06
2017-01-27,15.05,36.01,29.2,15.4,1.26,6.49,64.59,10.52,16.76
2017-01-28,53.09,46.57,66.39,12.61,1.57,19.63,40.84,12.94,19.62
2017-01-29,13.95,23.93,21.48,12.54,0.84,9.77,48.52,7.27,12.71
2017-01-30,24.92,26.01,30.95,13.7,1.3,10.28,61.69,8.5,12.92
2017-01-31,20.56,40.05,34.62,13.6,1.26,11.5,42.12,9.36,18.77
2017-02-01,18.12,41.89,36.92,12.94,1.36,9.69,39.06,10.62,12.36
2017-02-02,20.28,30.29,32.47,11.71,0.77,7.15,52.79,6.97,11.21
2017-02-03,30.03,45.33,48.49,12.74,1.42,10.41,43.94,9.87,17.42
2017-02-04,36.16,44.16,52.84,12.37,1.87,20.63,32.07,9.81,18.91
2017-02-05,21.82,53.95,44.32,12.88,1.09,17.72,37.53,10.17,20.58
2017-02-06,14.53,50.7,36.97,13.9,1.31,11.52,34.48,15.97,17.2
2017-02-07,10.63,41.98,30.96,13.41,0.95,14.14,38.68,9.27,14.52
2017-02-08,15.93,54.72,42.07,14.31,1.07,17.66,45.07,0,0
2017-02-09,23.48,51.15,46.26,13.4,1.1,14.45,40.81,0,0
2017-02-10,11.15,50.13,35.73,12.76,0.95,10.94,32.96,0,0
2017-02-11,14.45,38.14,32.05,11.97,0.81,8.28,39.94,0,0
2017-02-12,8.21,24.89,19.92,10.5,0.68,3.41,47.33,0,0
2017-02-13,17.57,29.69,30.07,9.05,0.74,5.12,43.6,0.72,1.8
2017-02-14,22.18,31.76,34.87,6.86,1.3,4.77,32.83,4.65,9.92
2017-02-15,40.55,51.11,60.16,9.42,1.57,10.04,39.01,7.32,13.83
2017-02-16,44.55,67.56,72.12,14.22,1.74,31.92,40.03,8.81,15.57
2017-02-17,26.33,51.53,48.77,11.25,1.5,14.76,37.05,6.57,15.12
2017-02-18,28.42,50.92,46.29,12.55,1.48,15.12,40.75,6.8,14.97
2017-02-19,6.54,41.19,27.23,12.33,0.86,17.2,34.93,4.63,12.8
2017-02-20,12.65,39.22,31.1,11.86,1.27,21.8,29.06,4.26,6.15
2017-02-21,13.59,34.28,29.23,10.79,1.24,14.93,28.19,4.65,10.47
2017-02-22,12.59,32.48,27.48,10.06,1.22,20.24,25.74,3.44,6.22
2017-02-23,15.84,36.34,32.17,10,1.28,25.92,20.73,4.12,6.22
2017-02-24,10.66,25.74,22.34,10.25,1.01,18.59,28,2.76,4.78
2017-02-25,11.29,26.63,23.31,10.56,1.18,11.52,36.23,3.97,4.62
2017-02-26,7.05,26.9,20.04,10.58,0.68,13.36,33.81,2.58,4.79
2017-02-27,15.89,33.52,30.71,10.38,1.22,10.82,32.05,4.43,8.88
2017-02-28,19.87,32.02,33.1,10.23,1.17,10.37,31.9,3.33,6.39
2017-03-01,31.39,50.97,52.59,10.46,1.41,25.77,46.36,5.6,11.39
2017-03-02,19.01,47.3,40.53,10.9,0.83,14.73,53.58,5.33,15.04
2017-03-03,19.99,56.43,46.23,10.42,1.38,15.05,45.82,5.56,12.99
2017-03-04,11.88,40.5,31.17,9.64,1.16,10.11,34.81,3.67,8.86
2017-03-05,8.95,26.24,21.24,8.06,0.62,10.14,20.75,1.92,5.64
2017-03-06,22.37,22.88,30.27,8.23,1.01,12.79,15.05,3.02,7.24
2017-03-07,17.16,18.35,23.66,8.27,1.08,8.84,11.06,2.66,4.88
2017-03-08,14.08,13.58,18.62,8.15,0.96,4.49,13.87,2.05,3.83
2017-03-09,17.06,21.42,25.22,7.91,1.05,10.69,13.5,2.51,6.24
2017-03-10,18.86,20.68,26.28,8.03,0.7,9.99,12.16,3.4,8.77
2017-03-11,16.39,13.13,17.51,17.92,0.72,8.13,17.81,2.81,7.74
2017-03-12,12.66,15.24,16.52,7.59,0.45,13.53,16.28,2.74,7.6
2017-03-13,19.86,14.84,5.59,8.75,0.92,7.48,26.05,4.49,10.03
2017-03-14,4.08,18.12,12.86,8.36,1.19,3.49,29.83,3.33,10.59
2017-03-15,18.53,23.85,27.71,8.31,0.83,4.73,17.71,4.22,12.31
2017-03-16,18.26,23.69,27.4,8.93,0.94,10.12,17.9,4.8,19.41
2017-03-17,16.28,23.26,25.56,9.15,0.98,10.05,16.28,4.31,12.44
2017-03-18,13.13,23.88,23.33,9.84,1.02,10.64,17.6,3.89,11.04
2017-03-19,6.73,23.09,17.76,9.27,0.56,12.14,19.16,3.11,9.99
2017-03-20,14,24.25,24.23,10.07,1.17,12.52,20.22,3.94,10.43
2017-03-21,10.83,22.58,20.77,8.84,1,5.62,17.43,3.03,9.87
2017-03-22,16.78,23.01,25.85,8.9,1.07,8.49,12.91,3.69,13.29
2017-03-23,16.61,24.53,26.51,8.96,0.72,13.48,14.31,3.75,11.93
2017-03-24,19.18,28.39,29.19,8.47,1.14,21.56,14.58,3.67,10.09
2017-03-25,4.44,21.75,15.18,8.1,0.56,11.56,15.12,2.8,7.48
2017-03-29,15.06,15.91,20.71,8.4,1.11,15.93,9.32,4.06,9.33
2017-03-30,21.87,12.79,24.54,8.67,1.68,15.52,9.25,4.01,9.75
2017-03-31,25.5,13.76,28,8.66,1.71,19.38,9.29,5.16,10.52
2017-04-01,19.02,15.38,22.56,8.54,1.55,16.77,9.57,4.51,9.33
2017-04-02,11.54,16.13,17.96,7.34,1.12,14.92,12.39,3.75,8.49
2017-04-03,23.69,16.11,26.39,8.58,1.65,14.5,6.85,3.72,9.57
2017-04-04,20.43,15.4,24.75,7.65,1.58,14.6,7.31,3.98,10.54
2017-04-05,15.51,17.95,21.19,7.8,1.6,14.55,11.03,3.66,8.2
2017-04-06,18.44,20.15,24.3,9.16,1.74,16.06,13.89,3.73,9.15
2017-04-07,15.11,18.06,20.8,39.01,1.7,14.11,17.01,3.68,9.2
2017-04-08,17,18.38,23.54,9.31,1.71,15.15,16.39,4.09,9.1
2017-04-09,7.24,17.28,13.92,7.43,0.98,11.21,11.83,2.24,6.72
2017-04-11,11.94,17.27,9.63,13.21,0.9,8.72,11.9,1.61,5.02
2017-11-01,1.2,0.17,0.17,0.15,1.25,4.36,80.43,2.67,6.02
2017-11-06,0.92,5.76,1.65,0.12,0.71,5.35,49.78,2.59,5.84
2017-11-07,2.6,4.43,4.45,0.62,0.79,4.23,62.64,2.69,5.38
2017-11-08,5.56,13.63,11.07,0.77,0.75,5.03,68.2,2.67,5.08
2017-11-09,6.16,13.34,12.03,1.17,0.83,6.52,75.27,2.89,5.38
2017-11-10,6.11,2.68,4.18,1.04,0.8,7.43,79.11,3.19,5.58
2017-11-11,6.19,0.38,0.81,1.11,0.85,7.45,109.06,2.84,4.93
2017-11-13,1.64,19.44,2.73,0.14,0.75,5.84,89.53,2.7,4.62
2017-11-14,4.37,16.56,12.06,1.38,0.76,3.89,63.31,2.92,4.8
2017-11-15,5.88,14.82,12.59,3.82,0.74,4.74,42.26,2.61,4.33
2017-11-16,7.13,11.61,11.94,1.39,0.74,5.57,29.49,2.63,5.43
2017-11-17,8.16,14.27,14.19,1.13,0.76,5.12,22.19,2.55,5.67
2017-11-18,7.06,10.62,11.36,1.49,0.71,6.13,30.74,2.58,6.78
2017-11-19,1.78,8.23,5.82,1.72,0.63,5.84,31.24,1.93,5.37
2017-11-20,5.91,10.58,10.34,7.27,0.82,6.95,19.47,1.58,4.58
2017-11-21,4.55,8.68,8.28,2.41,0.79,4.93,42.78,2.83,5.74
2017-11-22,4.52,11.39,9.69,2.19,0.91,5.98,75.21,3.53,7.69
2017-11-23,11.25,25.32,22.58,13.3,1.02,8.7,72.79,3.51,6.98
2017-11-24,8.14,28.02,21.16,8.59,0.93,9.69,110.54,4.31,8.7
2017-11-25,11.08,30.52,25.13,9.98,0.94,8.78,121.73,3.47,6.73
2017-11-26,1.39,31.12,17.64,10.32,0.98,8.23,121.71,3.74,5.86
2017-11-27,8.62,41.42,28.9,10.87,1.07,7.34,95.86,4.46,8.25
2017-11-28,14.68,54.91,41.05,11.96,1.05,8.89,76.15,5.64,10.83
2017-11-29,10.83,44.58,32.46,9.56,0.81,5.7,71.32,3.91,7.3
2017-11-30,5.43,39.66,25.48,10.89,0.89,7.2,80.85,2.36,4.43
2017-12-01,11.77,40.34,30.94,10.89,0.91,10.41,90.05,3.29,6.23
2017-12-02,6.08,27.71,19.62,11.75,0.94,7.28,122.71,2.75,3.89
2017-12-03,1.3,29.42,16.66,11.2,0.93,6.61,110.02,2.82,4.02
2017-12-04,6.35,34.31,23.34,12.19,1.1,9.75,106.51,3.1,4.71
2017-12-05,19.59,55.94,45.6,13.31,1.23,9.07,81.64,4.31,6.63
2017-12-06,18.76,55.34,44.64,13.61,1.3,10.87,77.64,4.56,7.69
2017-12-07,6.82,36.78,24.99,20.2,1.09,12.56,96.71,3.5,6.22
2017-12-08,3.86,44.64,26.84,12.06,1.04,11.66,77.73,3.09,4.78
2017-12-09,10.14,44.59,31.93,11.12,1.06,10.45,53.68,3.19,4.93
2017-12-10,16.77,54.45,42.5,13.01,1.14,11.55,37.76,4.16,8.01
2017-12-11,8.91,47.58,32.49,15.85,1.11,10.08,46.58,3.5,6.31
2017-12-12,21.61,43.73,40.7,17.37,1.16,11.13,36.79,3.93,7.83
2017-12-13,37.79,41.51,52.74,15.23,1.26,7.11,36.13,4.02,8.39
2017-12-14,1.73,24.11,14.13,14.84,0.93,6.7,64.81,2.54,5.99
2017-12-15,6.82,36.82,25.01,13.13,1.04,5.84,71.93,2.95,5.9
2017-12-16,37.77,67.69,66.71,12.29,1.47,14.22,43.04,4.91,8.85
2017-12-17,23.36,56.71,49.16,14.04,1.26,14.12,52.25,4.39,7.63
2017-12-18,18.69,46.04,39.63,13.05,1.09,26.03,63.46,4.02,6.61
2017-12-19,4.86,43.94,27.22,11.15,0.91,9.21,77.78,3,5.47
2017-12-20,10.25,54.01,37.01,12.09,1.12,6.59,69.33,3.83,6.36
2017-12-21,4.24,41.12,25.28,12.53,1.1,6.93,82.73,3.28,6.32
2017-12-22,29.44,52.59,51.86,13.92,1.39,10.78,57.23,4.44,7.57
2017-12-23,27.63,61.96,55.38,16.66,1.47,40.38,48.63,4.99,8.59
2017-12-24,19.69,45.4,40,16.56,1.32,13.44,65.61,4.23,6.44
2017-12-25,6.88,39.23,26.44,16.31,1.21,8.55,82.6,3.6,4.26
2017-12-26,16.37,60.49,45.4,17.16,1.45,15.18,66.62,4.47,6.7
2017-12-27,15.87,55.93,42.58,14.37,1.2,16.39,69.82,3.76,6.4
2017-12-28,28.26,60.83,55.3,11.48,1.28,16.54,57.78,4.7,7.63
2017-12-29,9.07,52.56,35.2,11.33,1.08,6.26,52.57,3.59,6.08
2017-12-30,2.43,32.45,19.08,12.22,0.93,5.44,80.89,2.76,4.18
2017-12-31,1.62,23.54,13.63,12.58,0.93,8.38,112.64,2.62,3.18
2018-01-01,1.73,23.69,13.89,11.68,0.95,5.75,95.39,2.7,3.67
2018-01-02,1.69,28.36,16.24,11.86,1.02,9.84,98.75,2.96,3.6
2018-01-03,16.74,52.03,41.16,13.35,1.33,12.67,90.33,3.04,5.95
2018-01-04,66.29,83.29,98.05,21.58,1.95,34.16,35,3.17,6.12
2018-01-05,42.93,59.18,66.2,14.24,1.5,11.99,57.98,4.57,7.79
2018-01-06,63.93,75.76,92.21,13.74,1.78,12.97,49.1,5.24,9.12
2018-01-07,51.53,70.87,79.46,15.97,1.6,14.41,54.14,5,8.18
2018-01-08,25.73,60.68,52.99,15.67,1.19,12.79,68.59,5.72,6.42
2018-01-09,2.04,33.16,19.04,15.07,0.88,10.25,101.8,2.45,4.42
2018-01-10,19.01,62.83,48.04,16.65,1.28,13.18,70.78,4.17,6.77
2018-01-11,33.55,70.69,64.86,19.8,1.52,15.06,60.26,6.32,7.06
2018-01-12,34.94,69.88,65.57,21.94,1.64,15.88,50.55,5.62,7.25
2018-01-13,13.04,52.2,38.32,22.54,1.19,16.11,33.98,4.21,8.39
2018-01-14,36.34,62.91,62.89,27.2,2.11,14.33,37.74,5.08,7.05
2018-01-15,20.08,47.37,41.32,19.15,1.37,11.01,60.7,4.12,5.69
2018-01-16,12.64,53.99,38.84,20.14,1.48,17.97,52.2,4.36,5.93
2018-01-17,13.68,50.03,37.54,17.26,1.39,12.76,39.92,4.37,5.94
2018-01-18,22.29,56.14,47.89,14.19,1.33,14.01,43.42,3.7,5.85
2018-01-19,32.49,57.47,56.92,14.41,1.41,10.54,43.48,3.83,5.69
2018-01-20,36.89,60.86,62.16,16.32,1.52,14.32,49.83,4.1,6.25
2018-01-21,34.06,58.21,58.52,18.07,1.48,11.72,52.56,3.84,5.57
2018-01-22,21.82,63.07,51.08,18.96,1.52,12.21,52.3,4.12,5.62
2018-01-23,59.45,87.42,94.82,19.17,1.7,13.74,31.71,4.89,7.16
2018-01-28,21.27,38.1,37.57,17.95,0.99,18.12,80.72,5.16,8.94
2018-01-29,13.37,44.15,34.35,17.01,1.04,9.01,77.9,5.9,9.41
2018-01-30,31.84,68.01,62.06,16.09,1.24,21.3,52.07,7.86,14.99
2018-01-31,17.43,65.32,48.88,16.16,1.15,11.28,61.19,7.66,21.31
2018-02-01,16.91,61.11,46.23,14.09,1.15,2.45,57.06,7.47,19.38
2018-02-02,20.17,69.86,53.53,14.98,1.19,3.83,46.84,8.43,22.89
2018-02-03,32.51,65.58,61.32,16.54,1.25,9.44,44.32,8.41,15.95
2018-02-04,26.6,62.86,55.05,15.52,1.06,11.92,33.84,7.49,14.47
2018-02-05,31.51,58.17,56.53,16.39,1.16,11.79,33.73,7.41,14.98
2018-02-06,43.41,57.75,66,19.37,1.02,11.14,32.3,8.28,14.87
2018-02-07,23.22,49.41,45.16,18.36,0.66,9.09,21.18,6.68,17.02
2018-02-08,18.01,47.2,39.76,16.05,0.59,10.01,28.8,7.01,20.99
2018-02-09,25.44,41.02,42.5,13.87,0.61,9.03,18.52,6.7,18.5
2018-02-10,12.38,38.01,30.27,13.99,0.59,8.76,15.79,7.64,13.03
2018-02-11,4.22,29.17,15.38,11.54,0.44,10.67,31.16,6.39,9.11
2018-02-14,0.98,6.49,2.22,1.42,0.51,8.12,81.06,4.17,7.44
2018-02-15,4.29,11.17,9.43,2.05,0.71,10.5,58.92,7.43,13.43
2018-02-16,3.63,8.09,5.75,0.98,0.65,10.83,47.88,5.91,10.28
2018-02-17,1,0.51,0.98,0.15,0.73,10.53,30.64,7.24,12.42
2018-02-18,0.44,0.64,0.6,0.19,0.49,10.45,44.98,4.92,13.43
2018-02-19,0.84,0.81,1.04,0.24,0.54,9.74,34.1,5.97,9.42
2018-02-20,5.29,18.27,13.07,4.64,0.72,10.34,29.31,6.56,16.56
2018-02-21,24.48,49.32,46.12,11.02,0.81,10.01,32.77,7.49,13.37
2018-02-22,18.76,65.2,49.93,11.49,0.74,17.08,37.11,7.24,17.12
2018-02-23,16.74,58.72,44.85,12.7,0.77,16.64,36.6,6.53,18.67
2018-02-24,85.97,90.43,117.99,16.13,1.71,29.37,20.95,11.15,34.23
2018-02-25,83.36,66.23,102.86,19.18,1.11,24.09,35.85,9.57,17.78
2018-02-26,15.01,80.37,49.45,19.85,0.94,21.12,49.87,6.75,12.01
2018-02-27,11.32,59.48,40.83,16.1,0.77,17.88,37.29,5.89,12.9
2018-02-28,16.79,67.88,49.76,15.15,0.76,19.73,36.33,6.03,15.35
2018-03-01,14.87,58.84,43.38,15.32,0.82,18.51,38.14,7.16,17.09
2018-03-02,12.4,49.57,36.46,15.31,0.77,22.91,31.66,5.59,14.59
2018-03-03,7.76,56.87,36.56,13.23,0.71,39.68,28,5,11.26
2018-03-04,9.1,57.8,38.14,10.22,0.71,27.14,26.32,4.86,9.74
2018-03-05,10.51,51.33,35.96,12.15,0.83,20.42,24.56,5.41,12.49
2018-03-06,5.95,43.91,28.18,12.89,0.77,15.75,43.75,6.14,17.79
2018-03-07,13.35,48.57,36.69,18.27,0.88,13.82,31.67,6.19,14.16
2018-03-08,2.52,20.95,13.2,16.02,0.54,2.57,50.33,3.14,6.63
2018-03-09,2.12,23.2,14.06,15.28,0.56,3.81,52.11,3.07,6.31
2018-03-10,12.17,44.34,33.86,15.37,0.75,11.94,45.95,6.26,11.09
2018-03-11,7.35,52.48,33.9,12.73,0.82,14.67,42.88,5.56,10.35
2018-03-12,9.02,48.37,33.06,12.37,0.73,19.82,31.2,5.77,10.27
2018-03-13,10.99,55.29,38.34,10.16,0.78,18.72,27.85,6.25,14.94
2018-03-14,9.77,56.73,38.12,10.12,0.78,22.65,29.5,6.55,17.08
2018-03-15,16.56,39.02,34.22,10.74,0.83,20.9,11.81,5.38,9.71
2018-03-16,7.66,34.41,24.53,12.16,0.62,10.7,20.39,5,9.77
2018-03-17,9.9,66.65,43.48,15.38,1.1,15.43,57.75,8.82,13.14
2018-03-18,8.91,52.36,35.1,14.86,0.91,11.91,51.39,6.68,16.1
2018-03-19,7.26,39.88,27.24,14.5,0.66,9.05,37.93,4.75,10.86
2018-03-20,8.08,40.7,28.34,12.55,0.64,17.06,22.72,4.24,9.59
2018-03-21,14.38,46.99,36.83,14.27,0.76,22.86,10.8,5.29,9.51
2018-03-22,10.31,41.97,30.71,11.16,0.68,16.68,17.12,5.31,9.47
2018-03-23,5.8,41.72,26.56,11.71,0.93,13.78,17.41,5.6,7.3
2018-03-24,4.25,31.7,20.32,12.93,0.65,8.25,25.26,4.19,6.07
2018-03-25,4.34,27.43,18.13,13.32,0.54,4.7,29.04,2.62,3.95
2018-03-26,7.66,37.22,26.01,11.49,0.72,9.25,23.1,4.26,7.25
2018-03-27,12.51,40.51,31.57,10.91,0.67,24.17,13.97,4.89,7.96
2018-03-28,9.91,29.04,23.28,7.57,0.56,18.48,12.55,4.26,8.72
2018-03-29,5.33,29.4,19.76,9.57,0.57,10.65,17.22,3.54,6.88
2018-03-30,5.43,27.29,18.9,8.17,0.52,10.8,21.54,3.7,6.73
2018-03-31,7.62,39.01,26.95,7.64,0.6,14.53,20.53,4.06,8.45
2018-04-01,9.2,34.75,25.96,7.44,0.62,10.53,19.03,4.42,10.19
2018-04-02,3.33,30.39,18.88,6.55,0.44,9.41,54.44,3.46,6.5
2018-04-03,6.84,21.58,17.04,7.39,0.5,3.93,19.39,3.05,5.99
2018-04-04,5.35,30.58,20.62,7.9,0.43,5.31,23.36,3.21,7.32
2018-04-05,6.35,35.01,23.79,5.99,0.49,9.32,44.52,3.52,7.53
2018-04-06,9.74,35.61,26.06,9.51,0.56,10.75,14.98,4.36,9.32
2018-04-07,8.42,33.99,24.67,9.1,0.53,12.06,13.83,4.42,10.65
