FECHA_CORTE;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_CCPP;CENTRO_POBLADO_ PTOATENC;CODIGO_2023_PLAFORMA_P;NOMBRE_PLATAFORMA_MOVIL_P;TIPO_PLATAFORMA;NIVEL_GOBIERNO;SECTOR;ENTIDAD;FECHA_INTERVENCION;ATENCIONES;MES;ANIO;TRIMESTRE
20240528;LORETO;PUTUMAYO;YAGUAS;1608040001;REMANSO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINISTERIO DE DEFENSA;MARINA DE GUERRA DEL PERÚ;20240325; 12 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040001;REMANSO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240325; 195 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040001;REMANSO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240325; 64 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040001;REMANSO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240325; 1.041 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240324; 47 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240324; 35 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240324; 38 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240324; 49 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240324; 46 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240324; 52 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240324; 20 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240324; 80 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240324; 31 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040002;PUERTO FRANCO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240324; 604 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240327; 26 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240327; 20 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240327; 23 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240327; 41 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240327; 35 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240327; 18 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240327; 12 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240327; 69 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240327; 16 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040005;CORBATA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240327; 459 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240328; 6 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240328; 9 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240328; 2 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240328; 19 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240328; 15 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240328; 10 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240328; 10 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240328; 32 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240328; 6 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040006;CURINGA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240328; 255 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240328; 9 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240328; 9 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240328; 10 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240328; 8 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240328; 8 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240328; 15 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240328; 36 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240328; 11 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040007;PUERTO NUEVO;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240328; 237 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240329; 41 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240329; 10 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240329; 13 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240329; 22 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240329; 18 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240329; 17 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240329; 15 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240329; 65 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240329; 14 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040009;SAN MARTIN LIBERTADOR;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240329; 505 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240330; 31 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240330; 17 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240330; 17 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240330; 39 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240330; 26 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240330; 40 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240330; 8 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240330; 70 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240330; 11 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040010;TRES ESQUINAS;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240330; 456 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240331; 204 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240331; 43 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240331; 102 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240331; 181 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240331; 196 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240331; 88 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240331; 102 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINISTERIO DE DEFENSA;MARINA DE GUERRA DEL PERÚ;20240331; 14 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240331; 262 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240331; 56 ;202403;2024;I
20240528;LORETO;PUTUMAYO;YAGUAS;1608040011;HUAPAPA;1;PIAS PUTUMAYO I;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240331; 1.419 ;202403;2024;I
20240528;LORETO;REQUENA;EMILIO SAN MARTIN;1605040004;SENTICO;9;PIAS AÉREA LORETO;AEREA;GOBIERNO CENTRAL;MINCUL;MINCUL;20240329; 19 ;202403;2024;I
20240528;LORETO;REQUENA;EMILIO SAN MARTIN;1605040004;SENTICO;9;PIAS AÉREA LORETO;AEREA;GOBIERNO CENTRAL;MINCUL;MINCUL;20240330; 38 ;202403;2024;I
20240528;LORETO;REQUENA;EMILIO SAN MARTIN;1605040004;SENTICO;9;PIAS AÉREA LORETO;AEREA;GOBIERNO CENTRAL;MINCUL;MINCUL;20240331; 33 ;202403;2024;I
20240528;LORETO;REQUENA;EMILIO SAN MARTIN;1605040004;SENTICO;9;PIAS AÉREA LORETO;AEREA;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240329; 47 ;202403;2024;I
20240528;LORETO;REQUENA;EMILIO SAN MARTIN;1605040004;SENTICO;9;PIAS AÉREA LORETO;AEREA;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240330; 111 ;202403;2024;I
20240528;LORETO;REQUENA;EMILIO SAN MARTIN;1605040004;SENTICO;9;PIAS AÉREA LORETO;AEREA;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240331; 162 ;202403;2024;I
20240528;LORETO;REQUENA;MAQUIA;1605050033;NUEVO SAN JOSE;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240303; 24 ;202403;2024;I
20240528;LORETO;REQUENA;MAQUIA;1605050033;NUEVO SAN JOSE;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240303; 324 ;202403;2024;I
20240528;LORETO;REQUENA;MAQUIA;1605050033;NUEVO SAN JOSE;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240303; 49 ;202403;2024;I
20240528;LORETO;REQUENA;MAQUIA;1605050033;NUEVO SAN JOSE;11;BTH RAUMIS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240303; 914 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240306; 105 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240307; 146 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MEF;BANCO DE LA NACION;20240308; 133 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240306; 37 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240307; 44 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;SISFOH;20240308; 30 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240306; 247 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240307; 47 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA PENSION 65;20240308; 31 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240306; 36 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240307; 80 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240308; 33 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240306; 10 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240307; 23 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - PNLCVF -AURORA;20240308; 58 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240306; 27 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240307; 23 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MIMP;MIMP - JUGUEMOS;20240308; 14 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240306; 299 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240307; 243 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINCUL;MINCUL;20240308; 191 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240307; 54 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINCUL;BIBLIOTECA NACIONAL;20240308; 70 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240306; 155 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240307; 220 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240308; 59 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240306; 84 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240307; 69 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240308; 26 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;PCM;DEVIDA;20240306; 10 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;PCM;DEVIDA;20240307; 11 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO CENTRAL;PCM;DEVIDA;20240308; 46 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240306; 934 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240307; 946 ;202403;2024;I
20240528;LORETO;REQUENA;YAQUERANA;1605110001;ANGAMOS;12;PIAS RIO YAVARI;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240308; 1.027 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010004;SHANAILLO;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240322; 6 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010004;SHANAILLO;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240322; 74 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010004;SHANAILLO;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240322; 3 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010004;SHANAILLO;11;BTH RAUMIS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240322; 578 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010046;SAN CARLOS;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;MIDIS;PROGRAMA JUNTOS;20240323; 8 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010046;SAN CARLOS;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;MINSA;S.I.S.;20240323; 64 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010046;SAN CARLOS;11;BTH RAUMIS;FLUVIAL;GOBIERNO CENTRAL;PCM;RENIEC;20240323; 5 ;202403;2024;I
20240528;LORETO;UCAYALI;CONTAMANA;1606010046;SAN CARLOS;11;BTH RAUMIS;FLUVIAL;GOBIERNO REGIONAL;MINSA;DIRESA LORETO;20240323; 601 ;202403;2024;I
