id,host_id,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10276293,4217311,Private room,95,5,106,20/03/2019,2.68,11,91
10290221,52935515,Entire home/apt,40,3,35,18/03/2019,0.98,1,42
10316476,46637327,Entire home/apt,49,31,8,16/10/2017,0.22,3,14
10324281,43676305,Entire home/apt,31,32,4,20/12/2018,0.12,1,260
10331326,8236672,Entire home/apt,20,2,46,08/04/2019,1.17,1,32
10335997,5721224,Private room,100,32,22,30/06/2018,0.58,2,277
10336625,1765402,Entire home/apt,15,1,7,20/06/2016,0.18,1,0
10358835,53268863,Entire home/apt,23,3,141,03/04/2019,3.68,1,0
10373116,53391448,Private room,35,3,136,08/04/2019,3.55,3,266
10373129,53391448,Entire home/apt,31,3,154,31/03/2019,3.99,3,257
10374992,1093718,Entire home/apt,25,32,4,11/07/2018,0.12,9,264
10379796,10083134,Entire home/apt,50,2,139,25/03/2019,3.62,1,0
10400428,53545730,Entire home/apt,45,2,51,27/02/2019,1.32,1,80
10409484,6099660,Entire home/apt,70,1,30,26/03/2019,0.77,46,190
10410300,6099660,Entire home/apt,70,1,29,21/01/2019,0.76,46,221
10410622,6099660,Entire home/apt,70,1,12,04/01/2019,0.31,46,218
10410955,6099660,Private room,70,1,19,11/03/2019,0.53,46,210
10411902,53614635,Private room,130,3,196,05/04/2019,4.97,1,135
10425744,1435464,Entire home/apt,150,28,6,20/12/2017,0.18,20,345
10442745,4647830,Private room,30,3,114,31/03/2019,3.12,2,22
10444635,53807169,Private room,162,4,117,07/04/2019,2.98,1,196
10445947,26193002,Entire home/apt,90,3,96,07/04/2019,2.45,1,303
10446010,5579334,Entire home/apt,47,2,98,30/03/2019,2.58,2,333
10447043,53820632,Entire home/apt,65,1,160,08/04/2019,4.16,1,83
10448398,501022,Private room,50,31,8,04/09/2016,0.21,3,255
10480416,53391448,Private room,129,1,127,02/04/2019,3.35,3,293
10495200,51838891,Entire home/apt,100,31,17,30/09/2016,0.44,3,278
10503404,24254965,Entire home/apt,52,2,62,16/03/2019,1.72,2,291
10504839,54163680,Entire home/apt,40,5,24,13/03/2019,1.01,2,110
10513756,19959066,Entire home/apt,19,4,107,26/03/2019,2.76,2,80
10513910,22197967,Private room,38,31,24,17/03/2019,0.61,3,237
10515010,43259405,Entire home/apt,137,1,24,17/03/2019,0.65,7,309
10516974,9550754,Private room,48,1,16,27/08/2018,0.5,1,0
10533081,35680770,Private room,186,3,37,28/12/2018,1.03,18,27
10533422,43259405,Private room,110,1,46,18/03/2019,1.17,7,310
10534258,28043451,Private room,100,3,51,22/03/2019,1.8,13,173
10536608,4021283,Entire home/apt,58,32,9,31/08/2018,0.24,23,284
10537175,4021283,Entire home/apt,48,32,20,17/05/2017,0.51,23,364
10543618,5947431,Entire home/apt,200,3,97,30/03/2019,2.53,3,81
10545725,1929411,Entire home/apt,20,2,1,14/02/2016,0.03,1,0
10547269,54392759,Entire home/apt,25,1,7,10/02/2019,0.18,1,25
10555229,54441813,Entire home/apt,50,4,61,02/03/2019,1.8,1,346
10555436,54320669,Entire home/apt,99,2,91,25/03/2019,2.46,12,155
10555485,54320669,Private room,199,2,57,18/03/2019,1.52,12,201
10556480,4021283,Entire home/apt,65,32,13,01/12/2018,0.35,23,0
10556760,54449306,Entire home/apt,125,1,73,06/04/2019,2.21,1,263
10558807,54320669,Entire home/apt,90,2,53,23/03/2019,1.39,12,154
10558847,54460469,Private room,200,1,1,25/02/2016,0.03,3,0
10561317,4639694,Private room,27,3,23,19/11/2016,0.62,1,0
10564266,2266369,Private room,48,2,10,22/05/2016,0.26,1,0
10564417,5729069,Shared room,284,3,19,24/02/2019,0.52,26,192
10578648,71615,Entire home/apt,70,1,20,16/10/2018,0.53,28,119
10581101,54320669,Entire home/apt,179,2,83,25/03/2019,2.25,12,176
10589836,54635321,Entire home/apt,38,1,26,29/12/2018,0.67,2,364
10591138,6836139,Entire home/apt,40,1,8,22/08/2016,0.21,1,0
10593922,50203343,Entire home/apt,50,2,53,07/10/2018,1.58,2,99
10602147,4021283,Private room,55,30,2,06/09/2018,0.06,23,334
10612044,10180380,Entire home/apt,40,32,3,30/04/2018,0.08,3,36
10615111,16892848,Private room,59,3,102,04/04/2019,2.67,1,104
10619784,28726468,Entire home/apt,35,1,91,12/01/2019,2.37,4,99
10621483,54820821,Entire home/apt,60,1,202,20/03/2019,5.29,20,288
10625566,54635321,Entire home/apt,50,1,14,02/03/2019,0.4,2,364
10630068,1452576,Private room,70,31,89,20/12/2018,2.28,1,283
10642160,27778700,Entire home/apt,100,3,109,08/04/2019,3.04,6,270
10647408,54979601,Entire home/apt,90,3,104,07/04/2019,2.72,1,285
10647451,29451858,Private room,42,3,51,24/03/2019,1.33,1,2
10648025,3667825,Entire home/apt,29,2,2,30/03/2016,0.05,1,0
10648565,12528885,Private room,49,3,36,28/05/2018,0.99,2,11
10649499,54991338,Private room,144,3,80,18/03/2019,2.11,2,335
10655842,55031699,Entire home/apt,46,5,119,24/03/2019,3.12,2,9
10662070,23377306,Private room,70,32,5,15/05/2017,0.15,15,0
10663752,1254851,Entire home/apt,150,1,205,07/04/2019,5.37,2,220
10663996,21631987,Entire home/apt,54,3,11,04/06/2018,0.29,1,133
10665042,1435464,Entire home/apt,120,30,1,02/09/2016,0.03,20,0
10668150,8130906,Entire home/apt,494,3,49,02/04/2019,1.32,42,140
10668282,15884961,Private room,55,33,2,13/08/2018,0.06,11,279
10677443,3901019,Private room,36,60,6,20/12/2018,0.17,22,192
10689360,131794,Entire home/apt,229,1,29,04/01/2019,0.78,24,337
10692497,29227330,Private room,78,3,59,02/04/2019,1.66,4,210
10693736,55230394,Entire home/apt,115,2,4,11/03/2019,0.12,6,100
10694127,55230394,Entire home/apt,125,2,3,10/05/2017,0.09,6,157
10697821,17788559,Private room,29,2,11,01/03/2019,0.31,1,12
10700849,1090523,Private room,55,4,45,04/04/2019,1.22,2,191
10707849,55329491,Entire home/apt,20,2,102,31/03/2019,2.77,2,159
10713417,2456260,Private room,37,2,75,04/04/2019,1.98,1,344
10727331,5784650,Entire home/apt,49,3,75,05/04/2019,2.08,4,173
10727840,55390614,Entire home/apt,70,2,35,10/04/2019,1.12,4,166
10729241,55390614,Entire home/apt,35,2,108,07/04/2019,2.92,4,237
10736948,5579334,Entire home/apt,23,2,108,07/04/2019,2.93,2,309
10737502,32037490,Private room,90,2,84,16/03/2019,2.46,77,219
10737758,31079217,Private room,300,4,136,07/04/2019,3.72,2,215
10745973,39328627,Private room,95,1,36,04/04/2019,0.93,51,230
10745984,3926499,Private room,42,27,7,24/07/2018,0.19,1,336
10748808,17460569,Private room,35,2,51,07/04/2019,1.41,1,194
10756694,3092442,Entire home/apt,25,2,1,27/05/2016,0.03,1,0
10759270,10233101,Entire home/apt,150,1,1,24/02/2016,0.03,1,0
10763645,55665060,Private room,195,4,41,01/01/2019,1.07,2,180
10776215,55744602,Private room,44,32,8,30/03/2019,0.25,2,250
10781555,3911721,Entire home/apt,95,1,3,10/11/2017,0.12,37,337
10784053,3911721,Entire home/apt,152,1,3,24/03/2019,0.29,37,342
10792309,2262273,Entire home/apt,50,32,4,25/02/2019,0.12,15,347
10802188,3372896,Entire home/apt,95,30,2,31/07/2016,0.05,1,187
10802719,55390614,Private room,45,2,123,08/04/2019,3.44,4,198
10802909,55390614,Private room,40,2,128,10/04/2019,3.45,4,243
10805338,8856051,Private room,195,4,33,28/10/2018,1.04,1,241
10822633,56037602,Private room,25,5,42,08/04/2019,1.13,1,222
10823019,439965,Entire home/apt,95,32,12,31/01/2019,0.32,1,207
10823776,56045515,Entire home/apt,40,60,7,30/11/2018,0.21,2,216
10829868,3129183,Entire home/apt,59,2,45,09/04/2019,1.19,1,27
10832320,3607773,Entire home/apt,40,3,88,17/03/2019,2.32,3,296
10843166,15892125,Private room,25,1,17,22/02/2019,0.44,14,0
10851345,23601762,Private room,45,1,73,25/02/2019,1.98,2,2
10860190,50442915,Private room,14,31,12,01/01/2019,0.37,3,281
10869502,54320669,Entire home/apt,100,2,61,25/03/2019,1.76,12,184
10877699,11175625,Private room,47,32,2,18/05/2018,0.08,7,244
10878313,27159185,Private room,75,1,43,26/03/2019,1.26,11,206
10878390,11175625,Private room,47,32,5,16/06/2018,0.16,7,239
10879142,15442651,Private room,75,3,92,09/09/2018,2.64,2,0
10880169,1359702,Private room,89,3,9,12/11/2018,0.24,2,295
10893207,50885817,Private room,220,3,108,08/04/2019,2.84,4,257
10897106,56466884,Private room,70,2,57,18/02/2019,1.5,1,124
10897779,2688205,Entire home/apt,135,3,87,26/03/2019,2.29,15,303
10898550,56472278,Entire home/apt,60,2,100,25/03/2019,2.65,1,180
10902576,3901019,Entire home/apt,55,60,2,31/08/2017,0.09,22,215
10916769,56503929,Entire home/apt,20,2,24,15/10/2018,0.7,1,351
10919397,7503624,Private room,28,1,200,27/03/2019,6.54,3,19
10920813,56606862,Entire home/apt,65,3,76,08/04/2019,2.07,1,226
10920893,27159185,Private room,60,1,22,27/03/2019,0.59,11,199
10941193,33983631,Private room,55,1,132,07/10/2018,3.58,1,0
10951424,28937110,Entire home/apt,15,5,2,01/07/2016,0.05,1,0
10954149,51937897,Private room,30,2,23,04/03/2019,0.61,2,48
10961519,56855891,Private room,60,1,175,04/04/2019,4.55,3,83
10961997,56861455,Private room,180,31,12,13/10/2017,0.32,1,302
10966654,56890277,Private room,105,2,48,02/04/2019,1.26,1,333
10978474,56855891,Entire home/apt,57,1,192,04/04/2019,5.03,3,102
10979216,50808142,Private room,19,1,49,17/09/2018,1.38,3,354
10982611,396363,Private room,91,33,1,16/12/2018,0.26,97,294
10983578,396363,Entire home/apt,80,32,1,01/03/2016,0.03,97,272
10987241,23659717,Entire home/apt,35,30,1,25/02/2016,0.03,1,0
10988342,9866045,Entire home/apt,51,31,18,08/02/2019,0.48,1,183
11004309,2688205,Entire home/apt,125,3,97,18/03/2019,2.56,15,316
11004411,396363,Entire home/apt,67,32,1,30/06/2016,0.03,97,332
11007058,396363,Entire home/apt,100,32,1,09/10/2018,0.16,97,332
11007289,396363,Private room,80,32,1,04/07/2018,0.11,97,277
11008465,3744544,Entire home/apt,104,3,41,29/03/2019,1.18,33,331
11011610,55665060,Private room,200,4,32,28/02/2019,0.87,2,253
11018551,55943389,Private room,30,1,3,24/03/2016,0.08,1,0
11029651,57236849,Private room,22,2,39,19/03/2019,1.03,5,69
11029705,383697,Entire home/apt,110,1,28,24/03/2019,0.74,16,309
11032300,29345472,Private room,40,2,24,24/02/2019,0.63,2,115
11038159,57282079,Private room,70,3,37,07/01/2019,1,3,335
11039131,15171574,Entire home/apt,106,32,5,31/10/2018,0.15,4,311
11042861,1093718,Entire home/apt,52,32,2,13/07/2018,0.13,9,269
11050889,54320669,Entire home/apt,119,2,66,24/03/2019,1.84,12,152
11052842,6953857,Entire home/apt,60,3,20,22/10/2017,0.52,2,280
11060526,11712370,Private room,30,2,17,08/08/2017,0.54,1,0
11073632,21825503,Private room,58,32,1,26/04/2018,0.09,4,190
11075284,4021283,Entire home/apt,42,32,4,02/09/2017,0.13,23,253
11075687,35896271,Entire home/apt,195,3,67,31/03/2019,1.88,1,234
11076261,1391607,Entire home/apt,120,2,44,24/03/2019,1.15,95,170
11079756,13952311,Private room,86,2,30,20/03/2019,0.79,2,34
11080363,3399123,Private room,125,2,63,23/03/2019,1.71,14,276
11084174,57236849,Private room,19,1,45,22/03/2019,1.18,5,100
11084919,28726468,Private room,35,1,57,24/03/2019,1.49,4,128
11088327,57573463,Private room,40,1,160,01/01/2019,4.19,1,42
11096366,6292884,Private room,200,1,1,28/02/2017,0.04,1,0
11101211,31444478,Private room,139,5,17,27/10/2018,0.45,2,283
11107331,2181745,Entire home/apt,99,32,4,28/05/2016,0.11,2,0
11108578,11170203,Private room,69,4,103,17/03/2019,2.72,8,231
11108766,6268084,Private room,300,5,3,30/01/2019,0.14,1,323
11108923,11170203,Private room,84,4,133,13/03/2019,3.5,8,221
11110830,299462,Entire home/apt,210,4,77,02/04/2019,2.12,79,295
11112336,51838891,Private room,50,31,17,26/02/2019,0.45,3,73
11115528,35858044,Private room,25,1,113,09/04/2019,2.97,2,294
11116037,35537483,Private room,46,32,13,09/02/2019,0.36,1,209
11118295,3601196,Entire home/apt,140,3,36,24/03/2019,1.02,6,158
11135703,8848709,Entire home/apt,200,2,3,13/07/2016,0.08,8,363
11136898,3320587,Private room,65,2,60,19/03/2019,1.58,1,291
11140090,9846585,Private room,45,3,10,17/09/2018,0.26,1,0
11141343,55622196,Private room,31,1,58,24/02/2019,1.59,2,344
11147546,57949759,Private room,32,2,66,22/09/2018,1.81,1,89
11153910,23377306,Entire home/apt,70,32,1,17/05/2016,0.03,15,134
11155742,3901019,Entire home/apt,63,3,119,24/03/2019,3.25,22,2
11158113,6767012,Entire home/apt,120,2,88,08/04/2019,2.43,3,283
11160411,1432835,Private room,125,3,115,21/03/2019,3.02,38,207
11165818,1228590,Entire home/apt,350,2,88,27/03/2019,2.29,6,258
11166908,58090404,Private room,48,2,93,27/03/2019,2.51,1,242
11172234,4021283,Entire home/apt,78,32,8,29/01/2019,0.24,23,256
11173242,45399538,Entire home/apt,45,2,1,24/02/2019,0.65,1,90
11174426,26828317,Entire home/apt,57,32,5,20/01/2018,0.18,30,222
