id,host_id,neighbourhood_group,neighbourhood,latitude,longitude
4570379,789080,Eixample,la Dreta de l'Eixample,41.39622,2.1726
4572269,20856270,Sant Martí,el Parc i la Llacuna del Poblenou,41.39658,2.19282
4578721,299462,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39572,2.15159
4579343,299462,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39616,2.15131
4581243,23745403,Ciutat Vella,el Barri Gòtic,41.38113,2.17881
4584570,12284536,Sants-Montjuïc,el Poble Sec,41.37235,2.15819
4586860,20412430,Les Corts,la Maternitat i Sant Ramon,41.37806,2.12277
4595266,20562882,Eixample,el Fort Pienc,41.40098,2.18064
4598619,23836343,Eixample,la Sagrada Família,41.40387,2.17599
4599706,4871144,Eixample,Sant Antoni,41.37634,2.15755
4599861,23841451,Sant Martí,el Poblenou,41.40524,2.20576
4601871,2745577,Sant Martí,el Clot,41.41343,2.19161
4603846,23850305,Ciutat Vella,el Raval,41.37686,2.17536
4608544,20698632,Ciutat Vella,el Raval,41.38301,2.16677
4610380,4985749,Eixample,la Dreta de l'Eixample,41.39144,2.17721
4611081,23890844,Horta-Guinardó,el Baix Guinardó,41.41214,2.16361
4614023,13172148,Les Corts,les Corts,41.38379,2.13969
4615119,2669458,Eixample,Sant Antoni,41.37631,2.16425
4618852,3744544,Gràcia,la Vila de Gràcia,41.39763,2.15849
4619507,23928665,Eixample,la Dreta de l'Eixample,41.39829,2.17073
4626342,7297363,Eixample,la Sagrada Família,41.40287,2.17746
4627001,7297363,Sants-Montjuïc,el Poble Sec,41.37247,2.16499
4628556,1633481,Eixample,Sant Antoni,41.37693,2.16153
4629188,14262872,Ciutat Vella,el Barri Gòtic,41.38588,2.17126
4631713,2741652,Eixample,l'Antiga Esquerra de l'Eixample,41.38928,2.15772
4636812,2741652,Eixample,l'Antiga Esquerra de l'Eixample,41.38898,2.15621
4639644,6680972,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38517,2.17782
4656952,1391607,Sants-Montjuïc,el Poble Sec,41.3742,2.15706
4657312,3348832,Sant Martí,el Parc i la Llacuna del Poblenou,41.39063,2.18388
4661131,24119278,Eixample,el Fort Pienc,41.39995,2.17792
4665087,2439400,Horta-Guinardó,el Guinardó,41.4147,2.17673
4667151,299462,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39603,2.14954
4668147,2081390,Sants-Montjuïc,el Poble Sec,41.3718,2.16453
4675127,24179144,Eixample,el Fort Pienc,41.40143,2.18079
4675885,24179144,Eixample,el Fort Pienc,41.40081,2.17926
4679251,6611013,Gràcia,Vallcarca i els Penitents,41.41002,2.14644
4682562,24179144,Eixample,el Fort Pienc,41.39932,2.17965
4683548,24202644,Les Corts,la Maternitat i Sant Ramon,41.38107,2.12681
4685002,8720687,Les Corts,la Maternitat i Sant Ramon,41.38121,2.12798
4687928,12617302,Eixample,la Dreta de l'Eixample,41.39697,2.17659
4688048,12617302,Eixample,la Dreta de l'Eixample,41.39543,2.17622
4691124,6356319,Gràcia,la Vila de Gràcia,41.39943,2.1597
4691263,2439400,Eixample,la Dreta de l'Eixample,41.38702,2.16537
4691397,12617302,Eixample,el Fort Pienc,41.39537,2.17629
4691491,383697,Sants-Montjuïc,el Poble Sec,41.37447,2.16763
4693164,3744544,Ciutat Vella,el Barri Gòtic,41.37819,2.17647
4696954,3744544,Ciutat Vella,el Raval,41.37604,2.17606
4697931,24286294,Sants-Montjuïc,el Poble Sec,41.37449,2.16085
4699328,24292566,Gràcia,la Vila de Gràcia,41.40253,2.15734
4699752,24291564,Les Corts,les Corts,41.38324,2.12884
4700300,7290200,Eixample,la Nova Esquerra de l'Eixample,41.37957,2.15169
4708648,24331607,Sants-Montjuïc,Hostafrancs,41.37455,2.14108
4709183,1706121,Ciutat Vella,el Barri Gòtic,41.38295,2.17251
4712168,1391607,Sant Martí,el Poblenou,41.39976,2.20593
4715106,24331607,Sants-Montjuïc,Sants,41.37611,2.13971
4716339,1093718,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858,2.17835
4722941,6227060,Gràcia,la Vila de Gràcia,41.39861,2.15704
4723835,6623148,Ciutat Vella,el Barri Gòtic,41.38621,2.17237
4725070,2320210,Eixample,la Dreta de l'Eixample,41.38978,2.16438
4725257,3744544,Ciutat Vella,el Raval,41.37649,2.17583
4725296,2320210,Eixample,la Dreta de l'Eixample,41.39082,2.16436
4728632,12617302,Eixample,la Dreta de l'Eixample,41.39554,2.17596
4728758,12617302,Eixample,la Dreta de l'Eixample,41.39687,2.17646
4735944,24450291,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38763,2.1767
4741129,18128792,Sant Martí,el Parc i la Llacuna del Poblenou,41.39466,2.19184
4742605,1405013,Eixample,la Dreta de l'Eixample,41.3927,2.17033
4749123,1031239,Sants-Montjuïc,Sants,41.37591,2.13936
4764274,24581284,Sant Martí,Provençals del Poblenou,41.40757,2.20311
4766850,24592912,Eixample,el Fort Pienc,41.40171,2.1827
4771858,488117,Ciutat Vella,el Raval,41.37843,2.16791
4779922,5729069,Sant Martí,la Vila Olímpica del Poblenou,41.39265,2.19461
4782244,10966394,Horta-Guinardó,el Baix Guinardó,41.40871,2.16696
4783959,24660568,Ciutat Vella,el Barri Gòtic,41.38098,2.17479
4794359,14826632,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38784,2.17824
4795262,24711930,Ciutat Vella,el Raval,41.38483,2.16515
4796918,24719388,Eixample,Sant Antoni,41.37571,2.16559
4797926,24722853,Sant Martí,el Camp de l'Arpa del Clot,41.41149,2.1803
4805923,15253171,Ciutat Vella,el Raval,41.37996,2.16616
4806720,1683936,Sants-Montjuïc,el Poble Sec,41.37426,2.15852
4810134,24591636,Gràcia,la Vila de Gràcia,41.40143,2.16338
4813691,24660568,Ciutat Vella,el Barri Gòtic,41.37979,2.17637
4816074,24591636,Gràcia,la Vila de Gràcia,41.40126,2.16402
4816167,24591636,Gràcia,la Vila de Gràcia,41.40245,2.16167
4829942,480528,Eixample,Sant Antoni,41.38175,2.15938
4831788,24872779,Eixample,la Sagrada Família,41.41101,2.17463
4831886,19853388,Ciutat Vella,el Barri Gòtic,41.38507,2.1762
4834811,1432835,Eixample,Sant Antoni,41.38223,2.16028
4843329,24926399,Gràcia,Vallcarca i els Penitents,41.41801,2.14238
4844513,299462,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39592,2.15159
4845328,24931874,Ciutat Vella,el Raval,41.38545,2.17007
4853356,6300703,Eixample,la Sagrada Família,41.40395,2.17611
4862275,16965610,Sants-Montjuïc,el Poble Sec,41.37225,2.16201
4864848,7215439,Les Corts,les Corts,41.38337,2.13439
4867204,24331607,Sants-Montjuïc,Sants,41.37634,2.1395
4879700,8304893,Sants-Montjuïc,Sants,41.37542,2.13338
4886587,12617302,Eixample,la Dreta de l'Eixample,41.39584,2.17647
4898823,19568982,Sants-Montjuïc,el Poble Sec,41.37258,2.16877
4901235,5488247,Ciutat Vella,la Barceloneta,41.37572,2.19017
4904743,4269183,Les Corts,la Maternitat i Sant Ramon,41.37977,2.12486
4907531,20562882,Sant Martí,Provençals del Poblenou,41.41115,2.19813
4907750,7772486,Sant Martí,Provençals del Poblenou,41.41064,2.19763
4908442,71615,Eixample,la Sagrada Família,41.40576,2.17733
4909114,20757025,Eixample,l'Antiga Esquerra de l'Eixample,41.39493,2.15385
4911075,3833669,Eixample,la Dreta de l'Eixample,41.38884,2.16854
4914558,1237702,Gràcia,la Vila de Gràcia,41.39967,2.16025
4916869,19853388,Ciutat Vella,el Barri Gòtic,41.38651,2.17537
4918810,5420668,Gràcia,Vallcarca i els Penitents,41.41135,2.1463
4921267,131794,Eixample,la Dreta de l'Eixample,41.39586,2.16719
4922877,25355573,Eixample,la Nova Esquerra de l'Eixample,41.37975,2.14737
4924675,396363,Eixample,la Dreta de l'Eixample,41.40016,2.16915
4924734,396363,Eixample,la Sagrada Família,41.40683,2.17244
4926580,396363,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40215,2.16721
4926975,396363,Les Corts,la Maternitat i Sant Ramon,41.38104,2.12472
4927253,396363,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40579,2.14118
4927840,396363,Les Corts,la Maternitat i Sant Ramon,41.37966,2.12624
4928883,396363,Les Corts,la Maternitat i Sant Ramon,41.38102,2.12679
4928926,396363,Les Corts,la Maternitat i Sant Ramon,41.3788,2.1247
4929018,396363,Sant Martí,la Vila Olímpica del Poblenou,41.39036,2.19948
4929694,396363,Eixample,la Sagrada Família,41.40331,2.17774
4930235,6890187,Sants-Montjuïc,el Poble Sec,41.37315,2.17154
4964191,19853388,Ciutat Vella,el Barri Gòtic,41.38489,2.17495
4970190,396363,Eixample,la Sagrada Família,41.40433,2.17825
4970258,396363,Eixample,la Sagrada Família,41.40484,2.17852
4970310,396363,Eixample,la Sagrada Família,41.40296,2.17896
4970356,396363,Eixample,la Sagrada Família,41.40471,2.1776
4970426,396363,Eixample,la Sagrada Família,41.40317,2.17831
4970465,396363,Eixample,la Sagrada Família,41.40491,2.17708
4970513,396363,Eixample,la Sagrada Família,41.40513,2.17851
4970715,71615,Eixample,la Nova Esquerra de l'Eixample,41.38434,2.14665
4970885,9799898,Ciutat Vella,el Raval,41.38366,2.16696
4973086,2517378,Ciutat Vella,el Raval,41.37918,2.16954
4973692,9548670,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40295,2.16581
4986187,17041921,Eixample,l'Antiga Esquerra de l'Eixample,41.38897,2.157
4992385,14162823,Eixample,la Dreta de l'Eixample,41.39021,2.16549
4996306,2366949,Eixample,la Dreta de l'Eixample,41.39393,2.17218
5008477,25830919,Eixample,la Dreta de l'Eixample,41.39782,2.16509
5008858,25832689,Sants-Montjuïc,el Poble Sec,41.37243,2.16103
5013265,14979846,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40482,2.13534
5015728,14580203,Gràcia,la Vila de Gràcia,41.40267,2.1599
5024156,25927442,Sants-Montjuïc,Sants,41.38088,2.13906
5024857,9478280,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38254,2.18575
5030211,25966018,Horta-Guinardó,el Baix Guinardó,41.41056,2.16413
5037632,3123210,Gràcia,la Vila de Gràcia,41.40772,2.15593
5042816,6953857,Eixample,Sant Antoni,41.37566,2.1599
5043742,9822728,Eixample,la Sagrada Família,41.40435,2.17363
5046383,26052422,Sants-Montjuïc,la Marina de Port,41.35938,2.13433
5046564,26053118,Eixample,la Nova Esquerra de l'Eixample,41.3764,2.14883
5046602,26052422,Sants-Montjuïc,la Marina de Port,41.36111,2.13617
5049684,6057270,Gràcia,la Vila de Gràcia,41.4025,2.15436
5053322,4985749,Eixample,la Dreta de l'Eixample,41.39152,2.1758
5053669,25984221,Ciutat Vella,el Raval,41.38503,2.16941
5056503,14162823,Eixample,la Dreta de l'Eixample,41.39161,2.16892
5064035,1744516,Gràcia,la Vila de Gràcia,41.40178,2.16385
5064651,26153633,Eixample,la Sagrada Família,41.4065,2.17675
5065082,7019831,Eixample,l'Antiga Esquerra de l'Eixample,41.38814,2.15171
5065692,26158771,Horta-Guinardó,el Carmel,41.42364,2.15655
5066661,24711930,Ciutat Vella,el Raval,41.38458,2.165
5068436,26172533,Sant Martí,el Camp de l'Arpa del Clot,41.41146,2.17767
5068892,1447144,Eixample,l'Antiga Esquerra de l'Eixample,41.38763,2.15241
5068957,26008219,Eixample,el Fort Pienc,41.40089,2.1859
5071090,9588826,Sant Martí,Provençals del Poblenou,41.41204,2.19876
5071846,5784650,Sants-Montjuïc,Hostafrancs,41.37179,2.14269
5072622,10746845,Eixample,Sant Antoni,41.38241,2.15916
5075164,10690405,Sant Martí,el Camp de l'Arpa del Clot,41.41171,2.17987
5080547,3972936,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39751,2.15114
5080749,18905437,Eixample,Sant Antoni,41.38232,2.161
5081355,4858173,Eixample,la Dreta de l'Eixample,41.39093,2.17688
5082586,26251450,Nou Barris,Porta,41.43178,2.17762
5084437,1178974,Sant Martí,el Parc i la Llacuna del Poblenou,41.3915,2.18402
5087833,258308,Eixample,Sant Antoni,41.37657,2.16334
5093340,11543470,Sant Martí,el Clot,41.41012,2.18738
5093591,26317730,Eixample,la Sagrada Família,41.40666,2.17773
5097014,404364,Eixample,la Sagrada Família,41.40369,2.1742
5101338,898538,Ciutat Vella,el Barri Gòtic,41.38124,2.17725
5101904,404364,Eixample,la Sagrada Família,41.40508,2.17309
5112582,3775349,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38207,2.18329
5112647,5623385,Sant Martí,el Camp de l'Arpa del Clot,41.41602,2.1841
5114239,26425585,Sant Martí,la Vila Olímpica del Poblenou,41.38865,2.19757
5121635,4006184,Eixample,la Dreta de l'Eixample,41.39651,2.17556
5124937,26489217,Eixample,la Sagrada Família,41.40284,2.17396
5128707,26513095,Eixample,l'Antiga Esquerra de l'Eixample,41.38948,2.161
5129820,1100014,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38888,2.17636
5130426,26521943,Gràcia,la Vila de Gràcia,41.39937,2.15764
5133036,10693680,Eixample,l'Antiga Esquerra de l'Eixample,41.3861,2.15813
5141070,10380563,Eixample,la Dreta de l'Eixample,41.39197,2.16713
5143895,8164313,Gràcia,la Vila de Gràcia,41.40745,2.15725
5150722,12451395,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40271,2.16598
5157538,18975569,Sant Martí,el Besòs i el Maresme,41.41414,2.21831
5169542,21793560,Eixample,la Dreta de l'Eixample,41.38861,2.17009
5170890,21793560,Eixample,la Dreta de l'Eixample,41.38718,2.171
5170965,14349433,Eixample,la Nova Esquerra de l'Eixample,41.38556,2.15272
5171551,21793560,Eixample,la Dreta de l'Eixample,41.38742,2.17002
5176876,7743468,Gràcia,la Vila de Gràcia,41.40839,2.15239
5178129,26781307,Gràcia,la Vila de Gràcia,41.40479,2.1628
5178732,3689552,Sant Martí,el Camp de l'Arpa del Clot,41.41351,2.18653
5179342,1275637,Gràcia,la Vila de Gràcia,41.40062,2.15791
5180175,12982991,Eixample,la Nova Esquerra de l'Eixample,41.38351,2.15451
5180710,21793560,Sant Martí,Provençals del Poblenou,41.40779,2.20272
5181607,21793560,Sant Martí,Provençals del Poblenou,41.40925,2.20246
5181660,1435464,Ciutat Vella,el Barri Gòtic,41.38284,2.17204
5184160,17584964,Ciutat Vella,la Barceloneta,41.38167,2.18618
5186775,3901019,Sant Martí,el Parc i la Llacuna del Poblenou,41.39348,2.18655
5188366,3399123,Sants-Montjuïc,el Poble Sec,41.37284,2.16776
5188457,7741370,Eixample,la Sagrada Família,41.40291,2.17329
5189747,7053689,Eixample,la Nova Esquerra de l'Eixample,41.37872,2.14731
5191349,24696466,Horta-Guinardó,Sant Genís dels Agudells,41.42806,2.13379
5191939,6099660,Sants-Montjuïc,Sants,41.37745,2.13241
5196775,26729391,Sant Martí,Provençals del Poblenou,41.40912,2.20495
5197640,71615,Eixample,l'Antiga Esquerra de l'Eixample,41.38983,2.15502
5197752,26888295,Eixample,la Dreta de l'Eixample,41.39365,2.17076
5198974,5784650,Eixample,Sant Antoni,41.37623,2.16523
5208917,17731552,Sant Martí,Sant Martí de Provençals,41.41219,2.1982
5214859,15023319,Eixample,la Dreta de l'Eixample,41.39016,2.1645
5215028,1264575,Ciutat Vella,el Raval,41.38018,2.16801
5228021,4855882,Eixample,l'Antiga Esquerra de l'Eixample,41.38949,2.16192
5236388,3775349,Ciutat Vella,la Barceloneta,41.38103,2.18325
5238218,3139820,Eixample,l'Antiga Esquerra de l'Eixample,41.38793,2.16149
5245734,25734846,Eixample,el Fort Pienc,41.40203,2.18342
5246095,26521943,Eixample,la Sagrada Família,41.40247,2.1738
5246301,2517378,Ciutat Vella,el Raval,41.37934,2.16983
5247290,26521943,Ciutat Vella,el Raval,41.3851,2.16733
5247516,26521943,Eixample,Sant Antoni,41.37989,2.16076
5247783,26521943,Sants-Montjuïc,el Poble Sec,41.37445,2.1703
5248325,26521943,Eixample,la Dreta de l'Eixample,41.39402,2.17292
5248481,26521943,Sant Martí,el Poblenou,41.3996,2.20604
5248745,26521943,Sant Martí,el Poblenou,41.40185,2.20685
5249693,480528,Eixample,Sant Antoni,41.37536,2.16289
5256656,26521943,Sants-Montjuïc,Hostafrancs,41.37552,2.14162
5257911,7053689,Sant Martí,la Vila Olímpica del Poblenou,41.39108,2.19145
5259603,26971650,Eixample,Sant Antoni,41.37692,2.15414
5265536,27256558,Sant Martí,el Parc i la Llacuna del Poblenou,41.39308,2.18756
5266080,27256558,Sant Martí,el Parc i la Llacuna del Poblenou,41.39471,2.18754
5267210,1391607,Eixample,el Fort Pienc,41.39893,2.17517
5268514,12984056,Sants-Montjuïc,Sants,41.3823,2.14026
5269330,27274671,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40798,2.20571
5273674,10582280,Eixample,la Dreta de l'Eixample,41.39851,2.17423
5275404,26521943,Sant Martí,el Poblenou,41.40021,2.20462
5275701,26521943,Eixample,la Nova Esquerra de l'Eixample,41.37809,2.15213
5276540,27314257,Eixample,l'Antiga Esquerra de l'Eixample,41.39225,2.15744
5276663,26521943,Sants-Montjuïc,el Poble Sec,41.37261,2.16561
5277471,12343415,Eixample,la Sagrada Família,41.40419,2.17321
5285496,27365926,Gràcia,la Salut,41.41048,2.14864
5289980,3139820,Eixample,l'Antiga Esquerra de l'Eixample,41.38784,2.16221
5293741,27415240,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.41003,2.16015
5294326,27398802,Gràcia,la Vila de Gràcia,41.39939,2.15839
5296764,27430277,Eixample,la Sagrada Família,41.40699,2.17558
5302997,26980176,Sant Andreu,Navas,41.4167,2.18906
5304931,9822728,Gràcia,la Vila de Gràcia,41.4033,2.15965
5307697,4681816,Sant Martí,el Parc i la Llacuna del Poblenou,41.40243,2.18901
5311505,27515602,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40353,2.16321
5312035,27515602,Gràcia,la Vila de Gràcia,41.40226,2.1572
5312339,27515602,Gràcia,la Vila de Gràcia,41.40303,2.16106
5313220,27515602,Gràcia,la Vila de Gràcia,41.40281,2.16261
5313939,299462,Eixample,la Dreta de l'Eixample,41.39035,2.16373
5320263,25379005,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38821,2.18152
5322583,27576460,Sant Martí,la Vila Olímpica del Poblenou,41.38976,2.19963
5323760,27581535,Sants-Montjuïc,el Poble Sec,41.37205,2.16351
5328599,14120404,Sant Martí,el Parc i la Llacuna del Poblenou,41.40117,2.1951
5332741,15775899,Eixample,la Sagrada Família,41.40228,2.1777
5332967,1391607,Eixample,la Sagrada Família,41.40137,2.17276
5337674,13426564,Eixample,la Dreta de l'Eixample,41.39139,2.17784
5342961,9478280,Gràcia,la Vila de Gràcia,41.39992,2.15846
5345273,27698611,Ciutat Vella,la Barceloneta,41.38192,2.18867
5349031,27514370,Eixample,la Nova Esquerra de l'Eixample,41.38651,2.15072
5350866,2320210,Eixample,la Dreta de l'Eixample,41.39163,2.16556
5352747,4006184,Eixample,la Dreta de l'Eixample,41.39645,2.17666
5356477,27767225,Gràcia,la Vila de Gràcia,41.39942,2.16298
5357532,299462,Eixample,la Dreta de l'Eixample,41.3915,2.16503
5357577,299462,Eixample,la Dreta de l'Eixample,41.39005,2.16488
5370698,27839532,Eixample,l'Antiga Esquerra de l'Eixample,41.39084,2.15945
5376570,19013284,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40151,2.14865
5384025,5655546,Eixample,l'Antiga Esquerra de l'Eixample,41.39441,2.15534
5388904,20843074,Eixample,la Nova Esquerra de l'Eixample,41.38353,2.15388
5392353,27514370,Eixample,la Dreta de l'Eixample,41.39878,2.17226
5392997,27954529,Eixample,la Dreta de l'Eixample,41.39546,2.16074
5394263,7282791,Eixample,el Fort Pienc,41.4013,2.18443
5398030,131794,Eixample,la Dreta de l'Eixample,41.39697,2.16742
5398314,131794,Eixample,la Dreta de l'Eixample,41.39588,2.16765
5398587,299462,Sant Martí,el Parc i la Llacuna del Poblenou,41.39282,2.18776
5399718,27991129,Sants-Montjuïc,Hostafrancs,41.37294,2.14547
5400372,942210,Eixample,la Dreta de l'Eixample,41.38781,2.17101
5404095,28012645,Ciutat Vella,el Raval,41.38047,2.17378
5407374,9122792,Sants-Montjuïc,Sants,41.37575,2.13395
5407955,28034990,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38593,2.17637
5409739,28043451,Sants-Montjuïc,Sants - Badal,41.37431,2.13057
5411539,28052020,Gràcia,la Vila de Gràcia,41.40019,2.15311
5413414,15726842,Eixample,la Sagrada Família,41.40642,2.18149
5413553,27514370,Eixample,la Dreta de l'Eixample,41.40001,2.17204
5417719,28083850,Eixample,la Nova Esquerra de l'Eixample,41.38192,2.14418
5418353,28089997,Eixample,Sant Antoni,41.37594,2.15087
5418851,2320210,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40539,2.14178
5420519,26593318,Gràcia,la Vila de Gràcia,41.40799,2.15721
5421053,26513958,Sants-Montjuïc,Sants,41.3732,2.13619
5429860,491007,Eixample,la Sagrada Família,41.40439,2.17563
5430917,1778624,Sants-Montjuïc,el Poble Sec,41.37301,2.1556
5431994,491007,Eixample,la Sagrada Família,41.40472,2.17404
5437314,7547875,Eixample,Sant Antoni,41.37616,2.153
5451922,28277176,Sant Martí,el Poblenou,41.3978,2.19891
5453120,6221867,Ciutat Vella,el Raval,41.38492,2.16459
5453956,9822728,Eixample,la Sagrada Família,41.41052,2.17484
5453992,28283529,Sants-Montjuïc,el Poble Sec,41.37264,2.17151
5454335,8210620,Sant Martí,la Vila Olímpica del Poblenou,41.39168,2.19329
5457394,8848709,Sant Martí,la Vila Olímpica del Poblenou,41.38829,2.20019
5460272,17191629,Eixample,Sant Antoni,41.37547,2.15014
5461715,7414663,Sant Martí,el Camp de l'Arpa del Clot,41.41107,2.18109
5463970,10116421,Eixample,la Dreta de l'Eixample,41.39098,2.16587
5464229,28340792,Gràcia,la Vila de Gràcia,41.39983,2.16232
5468751,8101364,Gràcia,el Coll,41.41959,2.14914
5475163,28388457,Sant Martí,la Vila Olímpica del Poblenou,41.39221,2.19133
5477175,25464275,Sants-Montjuïc,el Poble Sec,41.37181,2.1698
5478859,8848709,Sant Martí,la Vila Olímpica del Poblenou,41.38834,2.19991
5481048,573365,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38512,2.18079
5483016,27954529,Eixample,Sant Antoni,41.37554,2.16069
5483350,6544866,Eixample,la Dreta de l'Eixample,41.3916,2.17357
5485938,1476602,Eixample,Sant Antoni,41.38086,2.15924
5494667,26888295,Eixample,la Dreta de l'Eixample,41.39428,2.17
